#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         559           -0.404451           -0.413188          0.00217065
         560           -0.436747            -0.41323          0.00216719
         561            -0.42123           -0.413244          0.00216337
         562           -0.396757           -0.413215          0.00215972
         563           -0.416397            -0.41322          0.00215589
         564           -0.455037           -0.413294          0.00215334
         565           -0.500844           -0.413449           0.0021551
         566           -0.550547           -0.413692          0.00216486
         567           -0.484692           -0.413817          0.00216466
         568           -0.458958           -0.413896          0.00216231
         569           -0.407959           -0.413886          0.00215853
         570           -0.394266           -0.413851          0.00215502
         571           -0.448152           -0.413912          0.00215208
         572           -0.389723           -0.413869          0.00214874
         573           -0.466454           -0.413961          0.00214695
         574           -0.380472           -0.413903            0.002144
         575           -0.425133           -0.413922          0.00214036
         576           -0.388246           -0.413878          0.00213711
         577           -0.398728           -0.413851          0.00213356
         578           -0.478777           -0.413964          0.00213283
         579           -0.422289           -0.413978          0.00212919
         580           -0.475278           -0.414084          0.00212814
         581           -0.442271           -0.414132          0.00212503
         582           -0.446617           -0.414188          0.00212212
         583           -0.483558           -0.414307          0.00212181
         584           -0.405132           -0.414291          0.00211823
         585           -0.470531           -0.414388          0.00211679
         586           -0.372686           -0.414316          0.00211438
         587           -0.386856            -0.41427          0.00211129
         588           -0.370556           -0.414195          0.00210901
         589           -0.365433           -0.414112          0.00210705
         590           -0.348704           -0.414002           0.0021064
         591           -0.326621           -0.413854          0.00210801
         592           -0.372739           -0.413784           0.0021056
         593           -0.342745           -0.413664          0.00210545
         594            -0.38403           -0.413615           0.0021025
         595           -0.354075           -0.413515          0.00210134
         596           -0.373415           -0.413447           0.0020989
         597           -0.427769           -0.413471          0.00209552
         598            -0.44661           -0.413527          0.00209275
         599           -0.388147           -0.413484          0.00208968
         600           -0.387113            -0.41344          0.00208666
         601           -0.387258           -0.413397          0.00208364
         602           -0.431429           -0.413427           0.0020804
         603           -0.390283           -0.413388           0.0020773
         604           -0.411971           -0.413386          0.00207386
         605           -0.370327           -0.413315          0.00207166
         606           -0.374972           -0.413252           0.0020692
         607            -0.34163           -0.413134          0.00206916
         608           -0.342299           -0.413017          0.00206903
         609           -0.376966           -0.412958          0.00206648
         610           -0.372463           -0.412891          0.00206416
         611           -0.351195           -0.412791          0.00206325
         612           -0.398892           -0.412768             0.00206
         613           -0.382806           -0.412719          0.00205722
         614           -0.423502           -0.412736          0.00205395
         615           -0.406619           -0.412727          0.00205063
         616           -0.407339           -0.412718          0.00204732
         617           -0.396076           -0.412691          0.00204418
