#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         770             -5.0517            -5.12068          0.00543047
         771            -4.97597             -5.1205          0.00542666
         772            -4.96155            -5.12029          0.00542354
         773            -5.00209            -5.12014          0.00541868
         774            -5.07119            -5.12007          0.00541205
         775            -5.10783            -5.12006          0.00540509
         776            -5.08471            -5.12001          0.00539831
         777            -5.09074            -5.11998           0.0053915
         778            -5.03776            -5.11987           0.0053856
         779            -5.03903            -5.11977          0.00537969
         780            -4.99018             -5.1196          0.00537536
         781            -4.93898            -5.11937          0.00537345
         782             -5.0163            -5.11924          0.00536819
         783            -5.14305            -5.11927          0.00536142
         784            -5.15596            -5.11931          0.00535479
         785            -5.16839            -5.11938          0.00534833
         786            -5.16942            -5.11944          0.00534191
         787            -5.07777            -5.11939          0.00533538
         788            -5.01008            -5.11925          0.00533041
         789             -5.0122            -5.11911          0.00532538
         790            -5.05573            -5.11903          0.00531925
         791            -5.08327            -5.11899          0.00531271
         792            -5.08438            -5.11894          0.00530619
         793            -5.02504            -5.11882          0.00530082
         794            -4.98532            -5.11866          0.00529681
         795            -4.89518            -5.11838           0.0052976
         796            -4.97747             -5.1182           0.0052939
         797            -4.94658            -5.11798          0.00529163
         798            -4.89677            -5.11771          0.00529226
         799            -4.92491            -5.11746          0.00529113
         800             -4.9985            -5.11732          0.00528661
         801            -4.98806            -5.11715          0.00528247
         802            -4.88298            -5.11686          0.00528395
         803            -4.95436            -5.11666          0.00528124
         804              -5.024            -5.11655          0.00527593
         805             -5.0514            -5.11646             0.00527
         806            -5.12772            -5.11648          0.00526348
         807            -5.18161            -5.11656          0.00525757
         808            -5.16076            -5.11661          0.00525135
         809            -5.06937            -5.11656          0.00524518
         810            -4.97065            -5.11638           0.0052418
         811            -5.04986            -5.11629          0.00523598
         812            -5.11565            -5.11629          0.00522953
         813            -5.13845            -5.11632          0.00522317
         814            -5.14706            -5.11636          0.00521689
         815             -5.2169            -5.11648          0.00521195
         816            -5.08585            -5.11644          0.00520569
         817            -5.10422            -5.11643          0.00519934
         818            -5.06284            -5.11636           0.0051934
         819            -5.13293            -5.11638           0.0051871
         820            -5.19499            -5.11648          0.00518166
         821            -5.11772            -5.11648          0.00517535
         822            -5.15074            -5.11652          0.00516922
         823            -5.14168            -5.11655          0.00516303
         824            -5.16267            -5.11661          0.00515707
         825            -5.15152            -5.11665          0.00515099
         826            -5.05754            -5.11658          0.00514525
         827            -5.11826            -5.11658          0.00513903
         828            -5.14832            -5.11662          0.00513297
         829            -5.10825            -5.11661          0.00512678
         830            -5.05976            -5.11654          0.00512106
         831             -5.0873            -5.11651          0.00511502
         832            -5.07346            -5.11645          0.00510914
         833            -5.15049            -5.11649          0.00510317
         834            -5.20029             -5.1166          0.00509804
         835            -5.19573            -5.11669          0.00509281
         836            -5.17315            -5.11676          0.00508717
         837            -5.23648             -5.1169           0.0050831
         838            -5.22974            -5.11704          0.00507882
         839            -5.21187            -5.11715          0.00507402
         840            -5.19759            -5.11724          0.00506889
         841            -5.17021            -5.11731          0.00506325
         842            -5.14236            -5.11734          0.00505732
         843            -5.07444            -5.11729          0.00505158
         844            -5.09018            -5.11725           0.0050457
         845            -5.05029            -5.11717          0.00504035
         846            -5.09984            -5.11715          0.00503443
         847            -5.07354             -5.1171          0.00502875
         848            -5.06069            -5.11704          0.00502326
         849             -4.9961            -5.11689          0.00501936
         850             -4.9819            -5.11673          0.00501597
         851            -5.03893            -5.11664          0.00501091
         852            -5.09007            -5.11661          0.00500513
         853             -4.9921            -5.11647          0.00500139
         854            -5.05406            -5.11639          0.00499606
         855            -5.06828            -5.11634          0.00499054
         856            -5.06551            -5.11628          0.00498506
         857            -4.94526            -5.11608          0.00498324
         858            -4.98599            -5.11593          0.00497973
         859            -5.00686             -5.1158          0.00497556
         860            -4.96877            -5.11563          0.00497271
         861            -4.98768            -5.11548          0.00496915
         862             -5.0444             -5.1154          0.00496407
         863            -5.05754            -5.11533          0.00495877
         864            -5.06588            -5.11527          0.00495336
         865            -5.05801            -5.11521          0.00494808
         866            -5.11062             -5.1152          0.00494237
         867            -5.20317             -5.1153          0.00493771
         868            -5.19608             -5.1154           0.0049329
         869            -5.19946            -5.11549          0.00492817
         870            -5.19137            -5.11558          0.00492327
         871            -5.21953             -5.1157          0.00491907
         872            -5.22137            -5.11582          0.00491492
         873            -5.15992            -5.11587          0.00490955
         874            -5.18761            -5.11595          0.00490462
         875            -5.15834              -5.116          0.00489925
         876            -5.12831            -5.11602          0.00489368
         877             -5.1078            -5.11601          0.00488811
         878            -5.05053            -5.11593          0.00488311
         879            -5.11851            -5.11593          0.00487756
         880            -5.17707              -5.116          0.00487251
         881            -5.11232              -5.116          0.00486698
         882            -5.04039            -5.11591          0.00486222
         883             -5.0413            -5.11583          0.00485744
         884            -4.89636            -5.11558          0.00485829
         885            -4.95752             -5.1154          0.00485608
         886            -4.97735            -5.11525           0.0048531
         887            -5.00249            -5.11512          0.00484929
         888            -4.99241            -5.11498           0.0048458
         889            -5.01496            -5.11487          0.00484166
         890            -4.92523            -5.11466           0.0048409
         891            -4.83624            -5.11434          0.00484554
         892            -4.91198            -5.11412          0.00484542
         893             -4.9416            -5.11392          0.00484384
         894            -4.99151            -5.11379          0.00484036
         895            -5.07552            -5.11374          0.00483514
         896            -5.13666            -5.11377          0.00482981
         897            -5.14271             -5.1138          0.00482453
         898            -5.16505            -5.11386           0.0048195
         899            -5.12491            -5.11387          0.00481415
         900            -5.15162            -5.11391          0.00480899
         901            -5.10552             -5.1139          0.00480366
         902            -5.00625            -5.11378          0.00479982
         903             -5.0707            -5.11374          0.00479474
         904            -5.09301            -5.11371          0.00478949
         905            -5.08869            -5.11369          0.00478428
         906            -5.08353            -5.11365          0.00477911
         907            -5.06109            -5.11359          0.00477419
         908             -4.9976            -5.11347          0.00477065
         909             -5.0686            -5.11342          0.00476565
         910            -5.08837            -5.11339          0.00476049
         911            -5.09343            -5.11337          0.00475532
         912            -5.07419            -5.11333           0.0047503
         913            -5.08559             -5.1133          0.00474519
         914            -5.09002            -5.11327          0.00474007
         915            -5.00731            -5.11315           0.0047363
         916            -5.06479             -5.1131          0.00473143
         917            -5.16057            -5.11315          0.00472655
         918            -5.13798            -5.11318          0.00472148
         919            -5.19461            -5.11327          0.00471717
         920            -5.10551            -5.11326          0.00471205
         921             -5.1159            -5.11326          0.00470694
         922            -5.07468            -5.11322          0.00470202
         923            -5.03817            -5.11314          0.00469763
         924            -4.97309            -5.11299          0.00469499
         925            -5.02646            -5.11289          0.00469084
         926            -5.03121            -5.11281          0.00468661
         927            -5.06598            -5.11276          0.00468183
         928            -5.11607            -5.11276          0.00467678
         929            -5.00337            -5.11264          0.00467323
         930            -4.91123            -5.11243          0.00467322
         931            -4.93826            -5.11224          0.00467194
         932            -4.97357            -5.11209           0.0046693
         933            -4.96405            -5.11193          0.00466699
         934            -5.02461            -5.11184          0.00466293
         935            -4.93051            -5.11164          0.00466197
         936            -4.91692            -5.11144          0.00466163
         937            -4.91655            -5.11123           0.0046613
         938            -4.99846            -5.11111          0.00465788
         939            -5.07309            -5.11107          0.00465309
         940            -5.12741            -5.11108          0.00464817
         941            -5.09014            -5.11106          0.00464329
         942             -5.1198            -5.11107          0.00463837
         943            -5.04366              -5.111            0.004634
         944            -5.13525            -5.11102          0.00462916
         945            -5.18457             -5.1111          0.00462492
         946            -5.03828            -5.11103          0.00462067
         947            -5.02783            -5.11094          0.00461663
         948            -5.01732            -5.11084          0.00461281
         949            -5.15262            -5.11088          0.00460816
         950            -5.14779            -5.11092          0.00460347
         951            -5.14806            -5.11096           0.0045988
         952            -5.10032            -5.11095          0.00459398
         953            -5.06949            -5.11091          0.00458937
         954            -5.06317            -5.11086          0.00458483
         955            -5.07547            -5.11082          0.00458018
         956            -5.12973            -5.11084          0.00457543
         957            -5.15386            -5.11088          0.00457087
         958            -5.02992             -5.1108          0.00456688
         959            -4.99055            -5.11067          0.00456384
         960            -5.00577            -5.11056          0.00456039
         961            -5.06454            -5.11052           0.0045559
         962            -5.05186            -5.11046          0.00455157
         963            -5.04035            -5.11038          0.00454743
         964            -5.01068            -5.11028          0.00454389
         965            -5.02714            -5.11019          0.00453999
         966            -5.02344             -5.1101          0.00453618
         967            -4.93391            -5.10992          0.00453515
         968            -5.02196            -5.10983          0.00453137
         969            -4.98155             -5.1097          0.00452863
         970            -5.03713            -5.10962          0.00452458
         971            -5.04528            -5.10956          0.00452041
         972            -5.05893            -5.10951          0.00451605
         973            -5.04633            -5.10944          0.00451188
         974             -4.9898            -5.10932          0.00450892
         975            -5.04509            -5.10925          0.00450478
         976            -5.06194             -5.1092          0.00450042
         977             -4.9455            -5.10904          0.00449893
         978            -4.97388             -5.1089          0.00449645
         979             -4.9569            -5.10874          0.00449454
         980            -4.96707             -5.1086          0.00449228
         981            -5.02058            -5.10851           0.0044886
         982            -5.01504            -5.10841          0.00448503
         983            -4.98582            -5.10829          0.00448221
         984            -4.92412             -5.1081          0.00448156
         985            -4.82544            -5.10781          0.00448618
         986            -4.85369            -5.10756          0.00448903
         987            -4.86128            -5.10731          0.00449141
         988            -4.83287            -5.10703          0.00449545
         989            -4.87622             -5.1068          0.00449696
         990            -4.94123            -5.10663          0.00449552
         991            -5.00206            -5.10652          0.00449222
         992            -4.99829            -5.10641          0.00448902
         993            -4.95785            -5.10626          0.00448699
         994            -4.84278              -5.106           0.0044903
         995            -4.77985            -5.10567          0.00449774
         996            -4.84082            -5.10541          0.00450107
         997            -4.79046            -5.10509          0.00450763
         998            -4.73811            -5.10472          0.00451809
         999            -4.83412            -5.10445          0.00452168
        1000            -4.94857            -5.10429          0.00451984
        1001            -4.84344            -5.10403          0.00452283
        1002            -4.85572            -5.10379           0.0045251
        1003            -4.96888            -5.10365          0.00452259
        1004            -4.97832            -5.10353          0.00451981
        1005            -4.91032            -5.10333           0.0045194
        1006            -4.88633            -5.10312          0.00452005
        1007            -5.00259            -5.10302          0.00451666
        1008              -4.967            -5.10288           0.0045142
        1009            -5.04236            -5.10282          0.00451012
        1010            -5.08698            -5.10281          0.00450569
        1011            -5.05933            -5.10277          0.00450143
        1012            -5.09621            -5.10276          0.00449699
        1013            -5.13599            -5.10279          0.00449267
        1014            -5.13682            -5.10283          0.00448837
        1015            -5.08528            -5.10281          0.00448398
        1016             -4.9968             -5.1027          0.00448078
        1017            -5.01167            -5.10261          0.00447727
        1018            -4.98795             -5.1025          0.00447428
        1019            -5.04084            -5.10244           0.0044703
        1020            -4.94503            -5.10229          0.00446858
        1021             -4.9565            -5.10214          0.00446649
        1022            -4.87996            -5.10193           0.0044674
        1023            -4.96628            -5.10179            0.004465
        1024            -5.03135            -5.10173          0.00446117
        1025            -4.89921            -5.10153          0.00446119
        1026            -4.95012            -5.10138          0.00445929
        1027            -4.96961            -5.10125          0.00445679
        1028            -4.92087            -5.10108          0.00445591
        1029            -4.89529            -5.10088          0.00445606
        1030            -4.89881            -5.10068          0.00445605
        1031            -4.85206            -5.10044          0.00445825
        1032            -4.80765            -5.10016          0.00446295
        1033            -4.82911            -5.09989          0.00446633
        1034            -4.84915            -5.09965          0.00446859
        1035            -4.89437            -5.09945          0.00446868
        1036            -4.90868            -5.09927          0.00446815
        1037            -4.94292            -5.09912          0.00446639
        1038            -4.94393            -5.09897          0.00446459
        1039            -4.89227            -5.09877          0.00446472
        1040            -4.96192            -5.09864          0.00446237
        1041             -5.0433            -5.09858           0.0044584
        1042            -5.02935            -5.09852          0.00445461
        1043            -4.97728             -5.0984          0.00445186
        1044            -4.92204            -5.09823           0.0044508
        1045            -4.97829            -5.09812          0.00444802
        1046            -4.98316            -5.09801          0.00444512
        1047            -5.01998            -5.09793           0.0044415
        1048            -5.05007            -5.09789           0.0044375
        1049            -5.08603            -5.09788          0.00443328
        1050            -5.01312             -5.0978           0.0044298
        1051            -4.98019            -5.09768          0.00442699
        1052            -5.05182            -5.09764            0.004423
        1053            -5.09154            -5.09763           0.0044188
        1054            -5.06844            -5.09761           0.0044147
        1055            -4.99534            -5.09751          0.00441158
        1056            -5.00571            -5.09742          0.00440826
        1057            -5.13797            -5.09746          0.00440425
        1058            -5.12768            -5.09749          0.00440018
        1059            -5.06428            -5.09746          0.00439614
        1060            -5.05601            -5.09742          0.00439217
        1061            -5.06184            -5.09739          0.00438815
        1062            -5.03462            -5.09733          0.00438442
        1063            -4.99435            -5.09723          0.00438137
        1064            -4.96174             -5.0971           0.0043791
        1065            -4.94484            -5.09696          0.00437732
        1066             -4.9888            -5.09686          0.00437439
        1067            -4.90447            -5.09668            0.004374
        1068            -4.97255            -5.09656          0.00437145
        1069            -4.97625            -5.09645          0.00436881
        1070             -4.8761            -5.09624          0.00436958
        1071            -4.77209            -5.09594          0.00437597
        1072            -4.85636            -5.09572          0.00437759
        1073            -4.89815            -5.09553          0.00437738
        1074            -4.92537            -5.09537          0.00437617
        1075            -5.00095            -5.09529          0.00437298
        1076            -4.96603            -5.09517          0.00437057
        1077            -4.85887            -5.09495          0.00437201
        1078            -4.80731            -5.09468          0.00437609
        1079            -4.81324            -5.09442           0.0043798
        1080            -4.90559            -5.09424          0.00437924
        1081            -4.98679            -5.09414          0.00437631
        1082            -4.92207            -5.09399          0.00437516
        1083            -5.00644            -5.09391          0.00437186
        1084            -5.03723            -5.09385          0.00436814
        1085            -5.01348            -5.09378          0.00436474
        1086            -5.09266            -5.09378          0.00436073
        1087            -5.02013            -5.09371          0.00435724
        1088            -5.05422            -5.09367          0.00435339
        1089            -5.02369            -5.09361          0.00434986
        1090            -4.97815             -5.0935          0.00434716
        1091            -4.94668            -5.09337          0.00434526
        1092            -4.93358            -5.09322          0.00434374
        1093            -4.96227             -5.0931          0.00434142
        1094            -5.00556            -5.09302          0.00433819
        1095            -4.98032            -5.09292          0.00433545
        1096            -4.97878            -5.09282          0.00433274
        1097            -4.94495            -5.09268          0.00433089
        1098            -4.90847            -5.09251           0.0043302
        1099            -4.90839            -5.09235           0.0043295
        1100            -4.97308            -5.09224          0.00432692
        1101            -4.94246             -5.0921          0.00432512
        1102            -4.95854            -5.09198           0.0043229
        1103            -4.95089            -5.09185          0.00432087
        1104            -4.85724            -5.09164          0.00432218
        1105             -4.8358            -5.09141          0.00432446
        1106            -4.88718            -5.09122           0.0043245
        1107            -4.92065            -5.09107          0.00432333
        1108            -4.90205             -5.0909           0.0043228
        1109            -5.02529            -5.09084           0.0043193
        1110            -4.94964            -5.09071          0.00431728
        1111            -5.00438            -5.09063           0.0043141
        1112            -4.95403            -5.09051          0.00431197
        1113            -5.07091            -5.09049          0.00430813
        1114            -5.05244            -5.09046           0.0043044
        1115            -5.07287            -5.09044          0.00430057
        1116            -5.10263            -5.09046          0.00429673
        1117            -5.11315            -5.09048          0.00429293
        1118            -5.11116            -5.09049          0.00428913
        1119            -5.08443            -5.09049           0.0042853
        1120            -5.02855            -5.09043          0.00428183
        1121             -5.0017            -5.09035          0.00427874
        1122            -5.12526            -5.09039          0.00427504
        1123            -5.05046            -5.09035          0.00427138
        1124            -5.10876            -5.09037          0.00426761
        1125            -5.22245            -5.09048          0.00426543
        1126            -5.16717            -5.09055          0.00426219
        1127            -5.09101            -5.09055          0.00425841
        1128            -5.12759            -5.09058          0.00425476
        1129            -5.12534            -5.09062           0.0042511
        1130            -5.10845            -5.09063          0.00424737
        1131            -5.02597            -5.09057            0.004244
        1132            -5.02283            -5.09051          0.00424067
        1133            -4.97357            -5.09041          0.00423818
        1134            -4.99765            -5.09033          0.00423524
        1135            -5.01922            -5.09027          0.00423197
        1136            -4.98517            -5.09017          0.00422925
        1137            -5.04472            -5.09013          0.00422572
        1138            -5.16107             -5.0902          0.00422247
        1139             -5.0597            -5.09017          0.00421885
        1140            -5.13582            -5.09021          0.00421534
        1141              -4.972            -5.09011          0.00421291
        1142            -4.91296            -5.08995          0.00421208
        1143            -4.92996            -5.08981          0.00421072
        1144            -4.96881            -5.08971          0.00420837
        1145            -4.92629            -5.08956          0.00420711
        1146            -4.98341            -5.08947          0.00420446
        1147            -4.97262            -5.08937          0.00420203
        1148            -4.87785            -5.08918          0.00420241
        1149            -4.92564            -5.08904          0.00420116
        1150            -4.87303            -5.08885           0.0042017
        1151            -5.02832             -5.0888          0.00419838
        1152            -5.04003            -5.08876          0.00419495
        1153            -5.09823            -5.08877          0.00419132
        1154            -5.13533            -5.08881          0.00418788
        1155            -5.13082            -5.08884          0.00418441
        1156            -5.08078            -5.08884           0.0041808
        1157            -4.98962            -5.08875          0.00417807
        1158            -5.05148            -5.08872          0.00417458
        1159            -5.02205            -5.08866          0.00417138
        1160            -5.06339            -5.08864          0.00416784
        1161            -5.17927            -5.08872          0.00416498
        1162            -5.15824            -5.08878          0.00416182
        1163            -5.04754            -5.08874           0.0041584
        1164            -5.03147            -5.08869          0.00415511
        1165            -5.03822            -5.08865          0.00415177
        1166            -5.07132            -5.08863          0.00414824
        1167            -5.06573            -5.08861          0.00414473
        1168            -5.04994            -5.08858          0.00414131
        1169            -5.08786            -5.08858          0.00413777
        1170            -5.03348            -5.08853           0.0041345
        1171            -5.08746            -5.08853          0.00413097
        1172            -5.05387             -5.0885          0.00412755
        1173            -4.99693            -5.08843          0.00412477
        1174            -5.00509            -5.08835          0.00412187
        1175            -5.12517            -5.08839          0.00411848
        1176             -5.2206             -5.0885          0.00411651
        1177            -5.19976            -5.08859           0.0041141
        1178            -5.19549            -5.08868          0.00411161
        1179            -5.21574            -5.08879          0.00410953
        1180             -5.2533            -5.08893          0.00410842
        1181            -5.27338            -5.08909           0.0041079
        1182            -5.22958            -5.08921          0.00410615
        1183            -5.14668            -5.08925          0.00410297
        1184            -5.11113            -5.08927          0.00409954
        1185            -5.16626            -5.08934           0.0040966
        1186            -5.05577            -5.08931          0.00409324
        1187             -5.1932             -5.0894          0.00409073
        1188            -5.16196            -5.08946          0.00408774
        1189            -5.01309            -5.08939          0.00408481
        1190             -5.1044            -5.08941          0.00408139
        1191            -5.01502            -5.08934          0.00407844
        1192            -4.98824            -5.08926          0.00407591
        1193            -5.00674            -5.08919          0.00407308
        1194            -5.04652            -5.08915          0.00406982
        1195            -5.07027            -5.08914          0.00406645
        1196             -4.9054            -5.08898          0.00406595
        1197            -4.81187            -5.08875          0.00406914
        1198            -4.83455            -5.08854          0.00407127
        1199            -4.84874            -5.08834          0.00407278
        1200            -4.74469            -5.08805          0.00407944
        1201            -4.80704            -5.08782          0.00408275
        1202            -4.88553            -5.08765          0.00408282
        1203            -4.87243            -5.08747          0.00408335
        1204            -4.86828            -5.08729          0.00408401
        1205             -4.8867            -5.08713          0.00408401
        1206            -4.85825            -5.08694          0.00408503
        1207            -4.93878            -5.08681          0.00408349
        1208            -4.99075            -5.08673          0.00408089
        1209            -4.95773            -5.08663          0.00407891
        1210            -5.05065             -5.0866          0.00407564
        1211            -4.97812            -5.08651          0.00407326
        1212            -4.99834            -5.08643          0.00407055
        1213            -4.97175            -5.08634          0.00406829
        1214            -4.88036            -5.08617          0.00406848
        1215            -4.78328            -5.08592          0.00407276
        1216            -4.81149             -5.0857          0.00407566
        1217            -4.89762            -5.08554          0.00407524
        1218            -4.85675            -5.08535          0.00407622
        1219             -4.8489            -5.08516          0.00407749
        1220            -4.88848              -5.085          0.00407733
        1221            -4.88908            -5.08484          0.00407715
        1222            -4.92558            -5.08471          0.00407589
        1223            -4.87884            -5.08454          0.00407604
        1224            -4.94799            -5.08443          0.00407423
        1225            -4.99023            -5.08435          0.00407163
        1226            -4.97954            -5.08426          0.00406921
        1227             -4.9082            -5.08412          0.00406842
        1228            -4.91793            -5.08399          0.00406736
        1229             -4.9273            -5.08386          0.00406605
        1230            -4.94043            -5.08374          0.00406441
        1231            -4.92682            -5.08361          0.00406311
        1232             -4.9299            -5.08349          0.00406173
        1233            -4.97521             -5.0834          0.00405938
        1234             -4.8589            -5.08322          0.00406017
        1235            -4.91855            -5.08309          0.00405907
        1236            -4.93476            -5.08297          0.00405756
        1237            -4.89041            -5.08281          0.00405726
        1238            -4.87578            -5.08264          0.00405743
        1239            -4.87294            -5.08247          0.00405768
        1240            -4.86092             -5.0823          0.00405834
        1241            -4.79822            -5.08207          0.00406152
        1242            -4.83614            -5.08187          0.00406308
        1243            -4.83047            -5.08167          0.00406484
        1244             -4.9032            -5.08152           0.0040641
        1245             -4.9427            -5.08141          0.00406237
        1246            -4.95554            -5.08131          0.00406036
        1247            -5.00116            -5.08125          0.00405762
        1248            -4.98183            -5.08117          0.00405515
        1249            -4.99739             -5.0811          0.00405245
        1250            -5.05766            -5.08108          0.00404926
        1251            -5.02353            -5.08103          0.00404628
        1252            -4.93006            -5.08091          0.00404484
        1253            -4.95196            -5.08081          0.00404293
        1254            -4.89546            -5.08066           0.0040424
        1255            -4.96175            -5.08057          0.00404029
        1256            -4.98794            -5.08049          0.00403775
        1257            -5.01047            -5.08044          0.00403492
        1258            -4.95895            -5.08034          0.00403287
        1259            -4.94134            -5.08023          0.00403118
        1260            -4.94306            -5.08012          0.00402945
        1261            -4.95366            -5.08002           0.0040275
        1262            -4.91994             -5.0799           0.0040263
        1263            -4.89939            -5.07975          0.00402565
        1264            -5.02362            -5.07971          0.00402271
        1265            -5.05174            -5.07969          0.00401959
        1266            -5.02485            -5.07964          0.00401665
        1267            -5.01723            -5.07959          0.00401378
        1268            -5.01413            -5.07954          0.00401095
        1269            -4.91389            -5.07941          0.00400991
        1270            -4.99591            -5.07935          0.00400729
        1271             -4.9609            -5.07925          0.00400522
        1272             -4.9424            -5.07915          0.00400352
        1273             -4.9691            -5.07906          0.00400131
        1274             -5.0101              -5.079          0.00399853
        1275            -5.01714            -5.07896          0.00399569
        1276            -5.01535            -5.07891          0.00399287
        1277            -5.05338            -5.07889           0.0039898
        1278             -5.1438            -5.07894            0.003987
        1279             -5.0973            -5.07895          0.00398391
        1280             -5.0303            -5.07891          0.00398097
        1281            -5.03378            -5.07888          0.00397802
        1282            -4.95693            -5.07878          0.00397606
        1283            -5.02694            -5.07874          0.00397316
        1284            -4.99378            -5.07868          0.00397062
        1285            -4.97243            -5.07859          0.00396839
        1286            -5.02659            -5.07855          0.00396551
        1287            -5.06225            -5.07854          0.00396245
        1288            -5.05804            -5.07852          0.00395941
        1289            -5.07464            -5.07852          0.00395633
        1290            -5.05527             -5.0785          0.00395331
        1291            -5.08521            -5.07851          0.00395025
        1292            -5.18954            -5.07859          0.00394813
        1293            -5.14839            -5.07865          0.00394544
        1294            -5.15528            -5.07871          0.00394284
        1295            -5.14632            -5.07876          0.00394014
        1296            -4.99154            -5.07869          0.00393767
        1297            -5.00387            -5.07864          0.00393506
        1298            -5.00465            -5.07858          0.00393244
        1299            -4.99814            -5.07852           0.0039299
        1300            -4.97797            -5.07844          0.00392764
        1301            -5.11387            -5.07847          0.00392471
        1302            -5.10202            -5.07848          0.00392174
        1303            -5.11078            -5.07851          0.00391881
        1304            -5.06733             -5.0785          0.00391581
        1305            -4.98322            -5.07843          0.00391349
        1306            -4.99526            -5.07836          0.00391102
        1307             -5.0951            -5.07838          0.00390804
        1308            -4.98434             -5.0783          0.00390572
        1309            -5.04984            -5.07828           0.0039028
        1310             -5.0056            -5.07823          0.00390021
        1311            -5.01841            -5.07818           0.0038975
        1312            -5.02521            -5.07814          0.00389474
        1313            -4.95973            -5.07805          0.00389282
        1314            -5.02925            -5.07801          0.00389003
        1315            -5.11071            -5.07804          0.00388715
        1316              -5.171            -5.07811          0.00388484
        1317            -5.19901             -5.0782          0.00388298
        1318            -5.10131            -5.07822          0.00388007
        1319            -5.15278            -5.07828          0.00387754
        1320            -5.11497             -5.0783           0.0038747
        1321            -5.09575            -5.07832          0.00387179
        1322            -5.11007            -5.07834          0.00386894
        1323             -5.1677            -5.07841           0.0038666
        1324            -5.08123            -5.07841          0.00386368
        1325            -5.06754             -5.0784          0.00386078
        1326            -5.07182             -5.0784          0.00385787
        1327             -5.0787             -5.0784          0.00385496
        1328            -5.07154            -5.07839          0.00385206
        1329            -5.06195            -5.07838          0.00384918
        1330            -5.03127            -5.07834          0.00384645
        1331            -5.06803            -5.07834          0.00384357
        1332            -5.01621            -5.07829          0.00384097
        1333            -4.94816            -5.07819          0.00383933
        1334            -4.96755            -5.07811          0.00383734
        1335            -4.92409            -5.07799           0.0038362
        1336            -4.95803             -5.0779          0.00383438
        1337            -4.99808            -5.07784          0.00383198
        1338            -4.94721            -5.07775          0.00383036
        1339            -5.07721            -5.07775           0.0038275
        1340             -5.0398            -5.07772          0.00382475
        1341            -5.10397            -5.07774          0.00382194
        1342               -5.11            -5.07776          0.00381917
        1343            -5.14738            -5.07781          0.00381668
        1344             -5.1497            -5.07787          0.00381421
        1345            -5.08353            -5.07787          0.00381138
        1346            -5.08498            -5.07788          0.00380855
        1347            -5.10015            -5.07789          0.00380576
        1348            -5.02152            -5.07785          0.00380317
        1349            -4.96025            -5.07776          0.00380135
        1350            -4.91743            -5.07765          0.00380039
        1351            -4.93475            -5.07754          0.00379905
        1352            -5.05338            -5.07752          0.00379628
        1353            -5.09793            -5.07754           0.0037935
        1354            -5.03182             -5.0775          0.00379085
        1355            -5.04277            -5.07748          0.00378814
        1356            -4.96611             -5.0774          0.00378624
        1357            -5.06455            -5.07739          0.00378346
        1358             -5.1081            -5.07741          0.00378074
        1359            -5.11237            -5.07743          0.00377804
        1360            -5.13203            -5.07747          0.00377548
        1361            -5.17763            -5.07755          0.00377342
        1362             -5.0989            -5.07756          0.00377069
        1363            -5.09061            -5.07757          0.00376793
        1364            -5.10974             -5.0776          0.00376524
        1365            -5.15761            -5.07766          0.00376294
        1366            -5.00303             -5.0776          0.00376058
        1367            -5.03596            -5.07757          0.00375795
        1368            -5.11034            -5.07759          0.00375528
        1369            -5.14833            -5.07765           0.0037529
        1370            -5.10366            -5.07766           0.0037502
        1371            -5.13692            -5.07771          0.00374772
        1372            -5.03711            -5.07768           0.0037451
        1373            -5.07953            -5.07768          0.00374238
        1374            -5.07878            -5.07768          0.00373965
        1375            -5.08136            -5.07768          0.00373693
        1376            -5.05815            -5.07767          0.00373424
        1377            -5.00666            -5.07762          0.00373189
        1378            -5.06418            -5.07761          0.00372919
        1379            -5.14817            -5.07766          0.00372684
        1380            -5.10141            -5.07768          0.00372418
        1381            -5.21135            -5.07777          0.00372274
        1382            -5.16895            -5.07784          0.00372063
        1383            -5.23241            -5.07795          0.00371962
        1384            -5.13624            -5.07799          0.00371717
        1385            -5.08346              -5.078          0.00371449
        1386            -5.00513            -5.07794          0.00371218
