#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
       41720           -0.374617            -0.39529          0.00033413
       41721           -0.374295           -0.395289         0.000334123
       41722           -0.373982           -0.395289         0.000334115
       41723            -0.37368           -0.395288         0.000334107
       41724            -0.37339           -0.395288           0.0003341
       41725           -0.373114           -0.395287         0.000334092
       41726           -0.372852           -0.395286         0.000334085
       41727            -0.37261           -0.395286         0.000334077
       41728           -0.372386           -0.395285         0.000334069
       41729           -0.372182           -0.395285         0.000334062
       41730           -0.372007           -0.395284         0.000334054
       41731           -0.371853           -0.395284         0.000334047
       41732           -0.371728           -0.395283         0.000334039
       41733            -0.37163           -0.395283         0.000334032
       41734           -0.371566           -0.395282         0.000334024
       41735           -0.371536           -0.395281         0.000334017
       41736           -0.371539           -0.395281         0.000334009
       41737           -0.371578            -0.39528         0.000334002
       41738           -0.371659            -0.39528         0.000333994
       41739           -0.371774           -0.395279         0.000333987
       41740            -0.37193           -0.395279         0.000333979
       41741           -0.372126           -0.395278         0.000333972
       41742           -0.372362           -0.395278         0.000333964
       41743            -0.37264           -0.395277         0.000333956
       41744           -0.372963           -0.395276         0.000333949
       41745           -0.373333           -0.395276         0.000333941
       41746           -0.373742           -0.395275         0.000333934
       41747           -0.374192           -0.395275         0.000333926
       41748           -0.374689           -0.395274         0.000333918
       41749            -0.37522           -0.395274         0.000333911
       41750           -0.375793           -0.395273         0.000333903
       41751           -0.376399           -0.395273         0.000333895
       41752           -0.377046           -0.395273         0.000333888
       41753           -0.377729           -0.395272          0.00033388
       41754           -0.378444           -0.395272         0.000333872
       41755           -0.379189           -0.395271         0.000333864
       41756           -0.379963           -0.395271         0.000333857
       41757           -0.380763           -0.395271         0.000333849
       41758           -0.381588            -0.39527         0.000333841
       41759           -0.382433            -0.39527         0.000333833
       41760           -0.383291            -0.39527         0.000333825
       41761           -0.384166           -0.395269         0.000333817
       41762           -0.385051           -0.395269         0.000333809
       41763           -0.385948           -0.395269         0.000333802
       41764           -0.386847           -0.395269         0.000333794
       41765           -0.387751           -0.395269         0.000333786
       41766           -0.388653           -0.395268         0.000333778
       41767           -0.389551           -0.395268          0.00033377
       41768           -0.390449           -0.395268         0.000333762
       41769           -0.391336           -0.395268         0.000333754
       41770           -0.392221           -0.395268         0.000333746
       41771           -0.393079           -0.395268         0.000333738
       41772           -0.393922           -0.395268          0.00033373
       41773           -0.394753           -0.395268         0.000333722
       41774           -0.395559           -0.395268         0.000333714
       41775           -0.396346           -0.395268         0.000333706
       41776           -0.397109           -0.395268         0.000333698
       41777           -0.397843           -0.395268          0.00033369
       41778           -0.398553           -0.395268         0.000333682
       41779           -0.399236           -0.395268         0.000333674
       41780           -0.399881           -0.395268         0.000333666
       41781             -0.4005           -0.395268         0.000333658
       41782           -0.401086           -0.395269          0.00033365
       41783           -0.401641           -0.395269         0.000333642
       41784            -0.40216           -0.395269         0.000333634
       41785           -0.402645           -0.395269         0.000333626
       41786           -0.403091           -0.395269         0.000333618
       41787           -0.403501            -0.39527          0.00033361
       41788           -0.403874            -0.39527         0.000333602
       41789           -0.404208            -0.39527         0.000333595
       41790           -0.404503            -0.39527         0.000333587
       41791           -0.404759            -0.39527         0.000333579
       41792           -0.404981           -0.395271         0.000333571
       41793           -0.405161           -0.395271         0.000333563
       41794           -0.405303           -0.395271         0.000333555
       41795           -0.405405           -0.395271         0.000333547
       41796           -0.405471           -0.395272         0.000333539
       41797           -0.405498           -0.395272         0.000333531
       41798           -0.405488           -0.395272         0.000333523
       41799           -0.405434           -0.395272         0.000333516
       41800           -0.405337           -0.395273         0.000333508
       41801           -0.405206           -0.395273           0.0003335
       41802           -0.405039           -0.395273         0.000333492
       41803           -0.404831           -0.395273         0.000333484
       41804           -0.404583           -0.395273         0.000333476
       41805           -0.404303           -0.395274         0.000333468
       41806            -0.40398           -0.395274          0.00033346
       41807           -0.403623           -0.395274         0.000333452
       41808           -0.403231           -0.395274         0.000333444
       41809           -0.402804           -0.395274         0.000333437
       41810           -0.402341           -0.395275         0.000333429
       41811           -0.401844           -0.395275         0.000333421
       41812           -0.401311           -0.395275         0.000333413
       41813           -0.400742           -0.395275         0.000333405
       41814           -0.400142           -0.395275         0.000333397
       41815           -0.399512           -0.395275         0.000333389
       41816           -0.398847           -0.395275         0.000333381
       41817           -0.398146           -0.395275         0.000333373
       41818           -0.397416           -0.395275         0.000333365
       41819           -0.396656           -0.395276         0.000333357
       41820           -0.395872           -0.395276         0.000333349
       41821           -0.395051           -0.395276         0.000333341
       41822           -0.394203           -0.395276         0.000333333
       41823           -0.393328           -0.395275         0.000333325
       41824           -0.392431           -0.395275         0.000333317
       41825           -0.391507           -0.395275         0.000333309
       41826            -0.39056           -0.395275         0.000333301
       41827           -0.389585           -0.395275         0.000333293
       41828            -0.38859           -0.395275         0.000333285
       41829           -0.387573           -0.395275         0.000333277
       41830           -0.386531           -0.395274          0.00033327
       41831           -0.385471           -0.395274         0.000333262
       41832           -0.384394           -0.395274         0.000333254
       41833             -0.3833           -0.395274         0.000333246
       41834           -0.382186           -0.395273         0.000333238
       41835           -0.381056           -0.395273          0.00033323
       41836           -0.379913           -0.395273         0.000333223
       41837           -0.378756           -0.395272         0.000333215
       41838           -0.377583           -0.395272         0.000333207
       41839             -0.3764           -0.395271           0.0003332
       41840           -0.375202           -0.395271         0.000333192
       41841           -0.373998            -0.39527         0.000333184
       41842            -0.37278            -0.39527         0.000333177
       41843           -0.371555           -0.395269         0.000333169
       41844            -0.37032           -0.395269         0.000333162
       41845           -0.369071           -0.395268         0.000333155
       41846           -0.367817           -0.395267         0.000333147
       41847           -0.366553           -0.395267          0.00033314
       41848           -0.365279           -0.395266         0.000333133
       41849           -0.363995           -0.395265         0.000333126
       41850           -0.362704           -0.395265         0.000333119
       41851           -0.361409           -0.395264         0.000333112
       41852           -0.360102           -0.395263         0.000333105
       41853           -0.358782           -0.395262         0.000333098
       41854           -0.357459           -0.395261         0.000333091
       41855           -0.356121            -0.39526         0.000333084
       41856           -0.354773           -0.395259         0.000333078
       41857           -0.353413           -0.395258         0.000333071
       41858           -0.352047           -0.395257         0.000333065
       41859            -0.35067           -0.395256         0.000333059
       41860           -0.349281           -0.395255         0.000333053
       41861           -0.347886           -0.395254         0.000333047
       41862           -0.346475           -0.395253         0.000333041
       41863           -0.345055           -0.395252         0.000333035
       41864           -0.343629            -0.39525         0.000333029
       41865           -0.342198           -0.395249         0.000333024
       41866           -0.340762           -0.395248         0.000333018
       41867           -0.339326           -0.395246         0.000333013
       41868           -0.337886           -0.395245         0.000333008
       41869           -0.336455           -0.395244         0.000333003
       41870           -0.335026           -0.395242         0.000332998
       41871           -0.333609           -0.395241         0.000332993
       41872           -0.332212           -0.395239         0.000332989
       41873           -0.330834           -0.395238         0.000332984
       41874           -0.329482           -0.395236          0.00033298
       41875           -0.328166           -0.395234         0.000332976
       41876           -0.326885           -0.395233         0.000332972
       41877           -0.325645           -0.395231         0.000332968
       41878           -0.324458           -0.395229         0.000332965
       41879           -0.323337           -0.395228         0.000332961
       41880            -0.32228           -0.395226         0.000332958
       41881             -0.3213           -0.395224         0.000332954
       41882           -0.320401           -0.395222         0.000332951
       41883           -0.319586           -0.395221         0.000332948
       41884           -0.318873           -0.395219         0.000332945
       41885           -0.318256           -0.395217         0.000332942
       41886           -0.317749           -0.395215          0.00033294
       41887           -0.317358           -0.395213         0.000332937
       41888           -0.317084           -0.395211         0.000332934
       41889           -0.316932            -0.39521         0.000332931
       41890           -0.316914           -0.395208         0.000332929
       41891           -0.317025           -0.395206         0.000332926
       41892           -0.317261           -0.395204         0.000332923
       41893           -0.317642           -0.395202          0.00033292
       41894           -0.318154             -0.3952         0.000332918
       41895           -0.318799           -0.395198         0.000332915
       41896           -0.319576           -0.395197         0.000332912
       41897           -0.320481           -0.395195         0.000332908
       41898           -0.321505           -0.395193         0.000332905
       41899           -0.322659           -0.395191         0.000332902
       41900            -0.32393            -0.39519         0.000332898
       41901           -0.325314           -0.395188         0.000332894
       41902           -0.326805           -0.395186          0.00033289
       41903           -0.328394           -0.395185         0.000332886
       41904           -0.330076           -0.395183         0.000332882
       41905           -0.331841           -0.395182         0.000332877
       41906           -0.333683            -0.39518         0.000332873
       41907           -0.335584           -0.395179         0.000332868
       41908            -0.33755           -0.395177         0.000332863
       41909           -0.339565           -0.395176         0.000332857
       41910           -0.341622           -0.395175         0.000332852
       41911           -0.343713           -0.395174         0.000332846
       41912           -0.345828           -0.395172          0.00033284
       41913            -0.34796           -0.395171         0.000332834
       41914           -0.350104            -0.39517         0.000332828
       41915           -0.352252           -0.395169         0.000332822
       41916           -0.354391           -0.395168         0.000332815
       41917           -0.356517           -0.395167         0.000332809
       41918           -0.358627           -0.395166         0.000332802
       41919           -0.360712           -0.395166         0.000332795
       41920           -0.362766           -0.395165         0.000332788
       41921           -0.364783           -0.395164         0.000332781
       41922           -0.366767           -0.395163         0.000332773
       41923           -0.368706           -0.395163         0.000332766
       41924           -0.370605           -0.395162         0.000332759
       41925           -0.372449           -0.395162         0.000332751
       41926           -0.374243           -0.395161         0.000332744
       41927           -0.375989           -0.395161         0.000332736
       41928           -0.377675            -0.39516         0.000332728
       41929           -0.379305            -0.39516         0.000332721
       41930            -0.38088            -0.39516         0.000332713
       41931           -0.382393           -0.395159         0.000332705
       41932           -0.383848           -0.395159         0.000332697
       41933           -0.385252           -0.395159         0.000332689
       41934           -0.386594           -0.395159         0.000332682
       41935           -0.387878           -0.395158         0.000332674
       41936           -0.389105           -0.395158         0.000332666
       41937           -0.390278           -0.395158         0.000332658
       41938           -0.391396           -0.395158          0.00033265
       41939           -0.392463           -0.395158         0.000332642
       41940           -0.393476           -0.395158         0.000332634
       41941            -0.39443           -0.395158         0.000332626
       41942           -0.395339           -0.395158         0.000332618
       41943           -0.396193           -0.395158          0.00033261
       41944           -0.397003           -0.395158         0.000332602
       41945            -0.39777           -0.395158         0.000332594
       41946           -0.398489           -0.395158         0.000332586
       41947           -0.399163           -0.395158         0.000332579
       41948           -0.399796           -0.395158         0.000332571
       41949            -0.40039           -0.395158         0.000332563
       41950           -0.400944           -0.395159         0.000332555
       41951           -0.401461           -0.395159         0.000332547
       41952            -0.40194           -0.395159         0.000332539
       41953           -0.402387           -0.395159         0.000332531
       41954           -0.402798           -0.395159         0.000332523
       41955           -0.403176           -0.395159         0.000332515
       41956           -0.403518            -0.39516         0.000332508
       41957           -0.403835            -0.39516           0.0003325
       41958           -0.404124            -0.39516         0.000332492
       41959           -0.404385            -0.39516         0.000332484
       41960           -0.404619           -0.395161         0.000332476
       41961           -0.404832           -0.395161         0.000332468
       41962           -0.405016           -0.395161          0.00033246
       41963           -0.405176           -0.395161         0.000332453
       41964           -0.405311           -0.395161         0.000332445
       41965           -0.405426           -0.395162         0.000332437
       41966           -0.405522           -0.395162         0.000332429
       41967           -0.405597           -0.395162         0.000332421
       41968            -0.40565           -0.395162         0.000332413
       41969           -0.405682           -0.395163         0.000332406
       41970           -0.405694           -0.395163         0.000332398
       41971           -0.405694           -0.395163          0.00033239
       41972           -0.405673           -0.395163         0.000332382
       41973           -0.405633           -0.395164         0.000332374
       41974           -0.405575           -0.395164         0.000332367
       41975             -0.4055           -0.395164         0.000332359
       41976           -0.405408           -0.395164         0.000332351
       41977           -0.405307           -0.395165         0.000332343
       41978           -0.405191           -0.395165         0.000332335
       41979           -0.405056           -0.395165         0.000332327
       41980           -0.404907           -0.395165          0.00033232
       41981           -0.404746           -0.395166         0.000332312
       41982           -0.404571           -0.395166         0.000332304
       41983           -0.404376           -0.395166         0.000332296
       41984           -0.404172           -0.395166         0.000332288
       41985           -0.403951           -0.395167          0.00033228
       41986           -0.403716           -0.395167         0.000332272
       41987           -0.403467           -0.395167         0.000332265
       41988           -0.403204           -0.395167         0.000332257
       41989           -0.402927           -0.395167         0.000332249
       41990            -0.40263           -0.395167         0.000332241
       41991           -0.402325           -0.395168         0.000332233
       41992              -0.402           -0.395168         0.000332225
       41993           -0.401664           -0.395168         0.000332217
       41994           -0.401317           -0.395168          0.00033221
       41995           -0.400955           -0.395168         0.000332202
       41996           -0.400575           -0.395168         0.000332194
       41997           -0.400181           -0.395168         0.000332186
       41998           -0.399774           -0.395169         0.000332178
       41999            -0.39935           -0.395169          0.00033217
       42000           -0.398909           -0.395169         0.000332162
       42001           -0.398452           -0.395169         0.000332154
       42002           -0.397986           -0.395169         0.000332146
       42003           -0.397501           -0.395169         0.000332138
       42004           -0.397011           -0.395169         0.000332131
       42005           -0.396498           -0.395169         0.000332123
       42006           -0.395969           -0.395169         0.000332115
       42007           -0.395424           -0.395169         0.000332107
       42008           -0.394864           -0.395169         0.000332099
       42009           -0.394285           -0.395169         0.000332091
       42010           -0.393693           -0.395169         0.000332083
       42011           -0.393084           -0.395169         0.000332075
       42012           -0.392459           -0.395169         0.000332067
       42013           -0.391818           -0.395169         0.000332059
       42014           -0.391158           -0.395169         0.000332052
       42015           -0.390487           -0.395169         0.000332044
       42016           -0.389797           -0.395169         0.000332036
       42017           -0.389091           -0.395168         0.000332028
       42018           -0.388368           -0.395168          0.00033202
       42019           -0.387635           -0.395168         0.000332012
       42020           -0.386885           -0.395168         0.000332004
       42021           -0.386117           -0.395168         0.000331997
       42022            -0.38533           -0.395167         0.000331989
       42023           -0.384531           -0.395167         0.000331981
       42024           -0.383716           -0.395167         0.000331973
       42025           -0.382886           -0.395167         0.000331965
       42026           -0.382042           -0.395166         0.000331958
       42027            -0.38118           -0.395166          0.00033195
       42028           -0.380304           -0.395166         0.000331942
       42029           -0.379414           -0.395165         0.000331934
       42030           -0.378511           -0.395165         0.000331927
       42031           -0.377597           -0.395164         0.000331919
       42032           -0.376675           -0.395164         0.000331912
       42033           -0.375734           -0.395163         0.000331904
       42034           -0.374779           -0.395163         0.000331896
       42035           -0.373815           -0.395162         0.000331889
       42036            -0.37284           -0.395162         0.000331881
       42037           -0.371853           -0.395161         0.000331874
       42038            -0.37086           -0.395161         0.000331867
       42039           -0.369857            -0.39516         0.000331859
       42040           -0.368845            -0.39516         0.000331852
       42041           -0.367827           -0.395159         0.000331845
       42042           -0.366803           -0.395158         0.000331838
       42043           -0.365771           -0.395158          0.00033183
       42044           -0.364737           -0.395157         0.000331823
       42045           -0.363698           -0.395156         0.000331816
       42046           -0.362656           -0.395155         0.000331809
       42047           -0.361612           -0.395155         0.000331802
       42048           -0.360569           -0.395154         0.000331795
       42049           -0.359521           -0.395153         0.000331789
       42050           -0.358478           -0.395152         0.000331782
       42051           -0.357436           -0.395151         0.000331775
       42052           -0.356398            -0.39515         0.000331769
       42053            -0.35536           -0.395149         0.000331762
       42054           -0.354328           -0.395148         0.000331756
       42055           -0.353299           -0.395147         0.000331749
       42056            -0.35228           -0.395146         0.000331743
       42057           -0.351276           -0.395145         0.000331737
       42058           -0.350278           -0.395144          0.00033173
       42059            -0.34929           -0.395143         0.000331724
       42060           -0.348313           -0.395142         0.000331718
       42061           -0.347352           -0.395141         0.000331712
       42062           -0.346406            -0.39514         0.000331707
       42063           -0.345473           -0.395138         0.000331701
       42064            -0.34456           -0.395137         0.000331695
       42065           -0.343666           -0.395136         0.000331689
       42066           -0.342795           -0.395135         0.000331684
       42067           -0.341946           -0.395133         0.000331678
       42068           -0.341125           -0.395132         0.000331673
       42069           -0.340326           -0.395131         0.000331668
       42070           -0.339565            -0.39513         0.000331662
       42071            -0.33883           -0.395128         0.000331657
       42072           -0.338128           -0.395127         0.000331652
       42073           -0.337461           -0.395126         0.000331647
       42074           -0.336827           -0.395124         0.000331642
       42075           -0.336233           -0.395123         0.000331637
       42076           -0.335682           -0.395121         0.000331632
       42077           -0.335168            -0.39512         0.000331627
       42078           -0.334694           -0.395118         0.000331623
       42079           -0.334269           -0.395117         0.000331618
       42080           -0.333888           -0.395116         0.000331613
       42081           -0.333559           -0.395114         0.000331609
       42082           -0.333278           -0.395113         0.000331604
       42083           -0.333047           -0.395111         0.000331599
       42084           -0.332863            -0.39511         0.000331595
       42085           -0.332727           -0.395108          0.00033159
       42086           -0.332652           -0.395107         0.000331586
       42087           -0.332619           -0.395105         0.000331581
       42088           -0.332638           -0.395104         0.000331577
       42089           -0.332709           -0.395102         0.000331572
       42090           -0.332829           -0.395101         0.000331567
       42091           -0.333002           -0.395099         0.000331563
       42092           -0.333223           -0.395098         0.000331558
       42093            -0.33349           -0.395096         0.000331554
       42094           -0.333804           -0.395095         0.000331549
       42095           -0.334165           -0.395093         0.000331544
       42096            -0.33457           -0.395092         0.000331539
       42097           -0.335019           -0.395091         0.000331535
       42098           -0.335505           -0.395089          0.00033153
       42099            -0.33603           -0.395088         0.000331525
       42100           -0.336589           -0.395086          0.00033152
       42101           -0.337185           -0.395085         0.000331515
       42102           -0.337811           -0.395084          0.00033151
       42103           -0.338463           -0.395082         0.000331505
       42104           -0.339142           -0.395081         0.000331499
       42105           -0.339841            -0.39508         0.000331494
       42106           -0.340562           -0.395078         0.000331489
       42107           -0.341301           -0.395077         0.000331483
       42108           -0.342059           -0.395076         0.000331478
       42109           -0.342826           -0.395075         0.000331472
       42110           -0.343605           -0.395073         0.000331467
       42111           -0.344396           -0.395072         0.000331461
       42112           -0.345196           -0.395071         0.000331455
       42113           -0.346008            -0.39507         0.000331449
       42114           -0.346819           -0.395069         0.000331444
       42115           -0.347628           -0.395068         0.000331438
       42116           -0.348439           -0.395066         0.000331432
       42117           -0.349246           -0.395065         0.000331426
       42118           -0.350048           -0.395064         0.000331419
       42119           -0.350846           -0.395063         0.000331413
       42120           -0.351633           -0.395062         0.000331407
       42121           -0.352415           -0.395061         0.000331401
       42122            -0.35318            -0.39506         0.000331394
       42123           -0.353942           -0.395059         0.000331388
       42124           -0.354692           -0.395058         0.000331381
       42125           -0.355429           -0.395057         0.000331375
       42126           -0.356152           -0.395056         0.000331368
       42127           -0.356863           -0.395056         0.000331362
       42128           -0.357556           -0.395055         0.000331355
       42129           -0.358233           -0.395054         0.000331348
       42130           -0.358893           -0.395053         0.000331341
       42131           -0.359536           -0.395052         0.000331335
       42132           -0.360161           -0.395051         0.000331328
       42133           -0.360771            -0.39505         0.000331321
       42134           -0.361361            -0.39505         0.000331314
       42135            -0.36193           -0.395049         0.000331307
       42136           -0.362484           -0.395048           0.0003313
       42137           -0.363023           -0.395047         0.000331293
       42138           -0.363533           -0.395047         0.000331286
       42139           -0.364023           -0.395046         0.000331279
       42140            -0.36449           -0.395045         0.000331272
       42141            -0.36494           -0.395044         0.000331265
       42142           -0.365372           -0.395044         0.000331258
       42143           -0.365781           -0.395043         0.000331251
       42144           -0.366166           -0.395042         0.000331244
       42145           -0.366531           -0.395042         0.000331236
       42146           -0.366881           -0.395041         0.000331229
       42147           -0.367219            -0.39504         0.000331222
       42148           -0.367531            -0.39504         0.000331215
       42149           -0.367824           -0.395039         0.000331208
       42150           -0.368097           -0.395038           0.0003312
       42151           -0.368359           -0.395038         0.000331193
       42152           -0.368596           -0.395037         0.000331186
       42153           -0.368817           -0.395036         0.000331179
       42154           -0.369027           -0.395036         0.000331171
       42155           -0.369221           -0.395035         0.000331164
       42156           -0.369395           -0.395035         0.000331157
       42157           -0.369553           -0.395034         0.000331149
       42158           -0.369697           -0.395033         0.000331142
       42159           -0.369833           -0.395033         0.000331135
       42160           -0.369957           -0.395032         0.000331127
       42161            -0.37007           -0.395032          0.00033112
       42162            -0.37017           -0.395031         0.000331113
       42163           -0.370263            -0.39503         0.000331105
       42164           -0.370347            -0.39503         0.000331098
       42165           -0.370423           -0.395029         0.000331091
       42166           -0.370494           -0.395029         0.000331083
       42167           -0.370556           -0.395028         0.000331076
       42168           -0.370613           -0.395028         0.000331069
       42169           -0.370665           -0.395027         0.000331061
       42170           -0.370716           -0.395026         0.000331054
       42171           -0.370761           -0.395026         0.000331047
       42172           -0.370802           -0.395025         0.000331039
       42173           -0.370845           -0.395025         0.000331032
       42174           -0.370885           -0.395024         0.000331025
       42175           -0.370922           -0.395024         0.000331017
       42176            -0.37096           -0.395023          0.00033101
       42177           -0.371004           -0.395022         0.000331003
       42178           -0.371049           -0.395022         0.000330995
       42179           -0.371094           -0.395021         0.000330988
       42180           -0.371141           -0.395021          0.00033098
       42181           -0.371191            -0.39502         0.000330973
       42182            -0.37124            -0.39502         0.000330966
       42183           -0.371302           -0.395019         0.000330958
       42184           -0.371359           -0.395018         0.000330951
       42185           -0.371425           -0.395018         0.000330944
       42186           -0.371495           -0.395017         0.000330936
       42187           -0.371571           -0.395017         0.000330929
       42188           -0.371651           -0.395016         0.000330921
       42189           -0.371733           -0.395016         0.000330914
       42190           -0.371823           -0.395015         0.000330907
       42191           -0.371913           -0.395015         0.000330899
       42192           -0.372011           -0.395014         0.000330892
       42193           -0.372118           -0.395013         0.000330885
       42194           -0.372225           -0.395013         0.000330877
       42195           -0.372337           -0.395012          0.00033087
       42196           -0.372456           -0.395012         0.000330862
       42197           -0.372577           -0.395011         0.000330855
       42198           -0.372707           -0.395011         0.000330847
       42199            -0.37284            -0.39501          0.00033084
       42200           -0.372975            -0.39501         0.000330833
       42201           -0.373113           -0.395009         0.000330825
       42202           -0.373257           -0.395009         0.000330818
       42203           -0.373401           -0.395008          0.00033081
       42204            -0.37355           -0.395008         0.000330803
       42205           -0.373698           -0.395007         0.000330795
       42206           -0.373847           -0.395007         0.000330788
       42207           -0.373999           -0.395006         0.000330781
       42208           -0.374155           -0.395006         0.000330773
       42209           -0.374315           -0.395005         0.000330766
       42210            -0.37447           -0.395005         0.000330758
       42211           -0.374626           -0.395004         0.000330751
       42212           -0.374787           -0.395004         0.000330743
       42213           -0.374941           -0.395003         0.000330736
       42214           -0.375094           -0.395003         0.000330728
       42215           -0.375247           -0.395002         0.000330721
       42216           -0.375399           -0.395002         0.000330713
       42217           -0.375553           -0.395001         0.000330706
       42218           -0.375705           -0.395001         0.000330698
       42219           -0.375858              -0.395         0.000330691
       42220           -0.376008              -0.395         0.000330683
       42221           -0.376155              -0.395         0.000330676
       42222           -0.376301           -0.394999         0.000330668
       42223           -0.376445           -0.394999          0.00033066
       42224           -0.376588           -0.394998         0.000330653
       42225            -0.37673           -0.394998         0.000330645
       42226            -0.37686           -0.394997         0.000330638
       42227           -0.376995           -0.394997          0.00033063
       42228           -0.377127           -0.394997         0.000330623
       42229           -0.377258           -0.394996         0.000330615
       42230           -0.377385           -0.394996         0.000330608
       42231           -0.377507           -0.394995           0.0003306
       42232           -0.377631           -0.394995         0.000330592
       42233            -0.37775           -0.394994         0.000330585
       42234           -0.377866           -0.394994         0.000330577
       42235           -0.377976           -0.394994          0.00033057
       42236           -0.378084           -0.394993         0.000330562
       42237           -0.378194           -0.394993         0.000330554
       42238           -0.378297           -0.394992         0.000330547
       42239           -0.378398           -0.394992         0.000330539
       42240           -0.378497           -0.394992         0.000330532
       42241           -0.378591           -0.394991         0.000330524
       42242           -0.378684           -0.394991         0.000330517
       42243           -0.378775           -0.394991         0.000330509
       42244           -0.378858            -0.39499         0.000330501
       42245            -0.37894            -0.39499         0.000330494
       42246           -0.379019           -0.394989         0.000330486
       42247           -0.379098           -0.394989         0.000330478
       42248           -0.379174           -0.394989         0.000330471
       42249           -0.379244           -0.394988         0.000330463
       42250           -0.379314           -0.394988         0.000330456
       42251           -0.379381           -0.394988         0.000330448
       42252           -0.379445           -0.394987          0.00033044
       42253           -0.379505           -0.394987         0.000330433
       42254           -0.379565           -0.394986         0.000330425
       42255           -0.379618           -0.394986         0.000330418
       42256           -0.379664           -0.394986          0.00033041
       42257           -0.379711           -0.394985         0.000330402
       42258           -0.379757           -0.394985         0.000330395
       42259           -0.379798           -0.394985         0.000330387
       42260           -0.379837           -0.394984         0.000330379
       42261           -0.379866           -0.394984         0.000330372
       42262           -0.379893           -0.394984         0.000330364
       42263           -0.379914           -0.394983         0.000330357
       42264           -0.379938           -0.394983         0.000330349
       42265           -0.379952           -0.394982         0.000330341
       42266           -0.379964           -0.394982         0.000330334
       42267           -0.379971           -0.394982         0.000330326
       42268            -0.37997           -0.394981         0.000330318
       42269           -0.379962           -0.394981         0.000330311
       42270            -0.37995           -0.394981         0.000330303
       42271           -0.379931            -0.39498         0.000330296
       42272           -0.379907            -0.39498         0.000330288
       42273           -0.379873            -0.39498          0.00033028
       42274           -0.379837           -0.394979         0.000330273
       42275           -0.379794           -0.394979         0.000330265
       42276           -0.379742           -0.394979         0.000330258
       42277           -0.379683           -0.394978          0.00033025
       42278           -0.379618           -0.394978         0.000330242
       42279           -0.379547           -0.394977         0.000330235
       42280            -0.37946           -0.394977         0.000330227
       42281           -0.379369           -0.394977         0.000330219
       42282           -0.379271           -0.394976         0.000330212
       42283           -0.379166           -0.394976         0.000330204
       42284           -0.379052           -0.394976         0.000330197
       42285           -0.378932           -0.394975         0.000330189
       42286           -0.378803           -0.394975         0.000330181
       42287           -0.378666           -0.394974         0.000330174
       42288           -0.378515           -0.394974         0.000330166
       42289           -0.378354           -0.394974         0.000330159
       42290           -0.378178           -0.394973         0.000330151
       42291           -0.377993           -0.394973         0.000330144
       42292           -0.377804           -0.394972         0.000330136
       42293           -0.377605           -0.394972         0.000330129
       42294           -0.377393           -0.394972         0.000330121
       42295           -0.377165           -0.394971         0.000330113
       42296           -0.376928           -0.394971         0.000330106
       42297           -0.376681            -0.39497         0.000330098
       42298            -0.37642            -0.39497         0.000330091
       42299           -0.376144            -0.39497         0.000330083
       42300            -0.37586           -0.394969         0.000330076
       42301           -0.375563           -0.394969         0.000330068
       42302            -0.37525           -0.394968         0.000330061
       42303           -0.374928           -0.394968         0.000330053
       42304           -0.374586           -0.394967         0.000330046
       42305            -0.37423           -0.394967         0.000330039
       42306           -0.373857           -0.394966         0.000330031
       42307           -0.373464           -0.394966         0.000330024
       42308           -0.373064           -0.394965         0.000330016
       42309           -0.372638           -0.394965         0.000330009
       42310           -0.372194           -0.394964         0.000330002
       42311            -0.37173           -0.394964         0.000329994
       42312           -0.371248           -0.394963         0.000329987
       42313           -0.370748           -0.394962          0.00032998
       42314           -0.370223           -0.394962         0.000329972
       42315           -0.369671           -0.394961         0.000329965
       42316           -0.369087           -0.394961         0.000329958
       42317           -0.368488            -0.39496         0.000329951
       42318           -0.367853           -0.394959         0.000329943
       42319           -0.367185           -0.394959         0.000329936
       42320           -0.366482           -0.394958         0.000329929
       42321           -0.365744           -0.394957         0.000329922
       42322           -0.364973           -0.394957         0.000329915
       42323           -0.364159           -0.394956         0.000329908
       42324           -0.363299           -0.394955         0.000329901
       42325           -0.362399           -0.394954         0.000329894
       42326           -0.361453           -0.394954         0.000329887
       42327           -0.360457           -0.394953         0.000329881
       42328           -0.359408           -0.394952         0.000329874
       42329           -0.358307           -0.394951         0.000329867
       42330           -0.357154            -0.39495         0.000329861
       42331           -0.355946           -0.394949         0.000329854
       42332           -0.354675           -0.394948         0.000329848
       42333           -0.353342           -0.394947         0.000329841
       42334           -0.351954           -0.394946         0.000329835
       42335           -0.350508           -0.394945         0.000329829
       42336           -0.348999           -0.394944         0.000329823
