#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         409            -7.52343            -7.50729            0.015472
         410            -7.52519            -7.50734           0.0154343
         411            -7.52639            -7.50738           0.0153969
         412            -7.52735            -7.50743           0.0153596
         413            -7.52968            -7.50748           0.0153225
         414            -7.53047            -7.50754           0.0152856
         415            -7.53198             -7.5076           0.0152488
         416            -7.53355            -7.50766           0.0152123
         417            -7.53549            -7.50773            0.015176
         418            -7.53685             -7.5078           0.0151398
         419            -7.53858            -7.50787           0.0151039
         420            -7.54034            -7.50795           0.0150681
         421             -7.5415            -7.50803           0.0150325
         422            -7.54364            -7.50811           0.0149972
         423            -7.54612             -7.5082            0.014962
         424            -7.54764             -7.5083            0.014927
         425             -7.5498            -7.50839           0.0148922
         426            -7.55161            -7.50849           0.0148576
         427            -7.55178             -7.5086           0.0148231
         428            -7.55385             -7.5087           0.0147888
         429            -7.55587            -7.50881           0.0147548
         430            -7.55749            -7.50892           0.0147209
         431            -7.55838            -7.50904           0.0146872
         432            -7.55917            -7.50916           0.0146537
         433            -7.56049            -7.50927           0.0146203
         434            -7.56135            -7.50939           0.0145871
         435            -7.56207            -7.50952           0.0145541
         436            -7.56328            -7.50964           0.0145212
         437            -7.56463            -7.50976           0.0144885
         438            -7.56579            -7.50989            0.014456
         439            -7.56611            -7.51002           0.0144236
         440            -7.56589            -7.51015           0.0143914
         441            -7.56577            -7.51027           0.0143593
         442            -7.56541             -7.5104           0.0143274
         443            -7.56514            -7.51052           0.0142956
         444            -7.56302            -7.51064           0.0142639
         445            -7.56163            -7.51075           0.0142323
         446            -7.55968            -7.51086           0.0142008
         447            -7.55813            -7.51097           0.0141694
         448            -7.55667            -7.51107           0.0141382
         449            -7.55467            -7.51117            0.014107
         450            -7.55374            -7.51126            0.014076
         451            -7.55036            -7.51135            0.014045
         452            -7.54743            -7.51143           0.0140142
         453            -7.54402             -7.5115           0.0139834
         454            -7.54047            -7.51157           0.0139528
         455            -7.53841            -7.51162           0.0139222
         456            -7.53658            -7.51168           0.0138918
         457            -7.53241            -7.51172           0.0138615
         458            -7.52787            -7.51176           0.0138313
         459            -7.52396            -7.51179           0.0138012
         460            -7.52103            -7.51181           0.0137712
         461             -7.5175            -7.51182           0.0137413
         462            -7.51436            -7.51182           0.0137116
         463            -7.51035            -7.51182            0.013682
         464            -7.50743            -7.51181           0.0136525
         465            -7.50435             -7.5118           0.0136231
         466            -7.50208            -7.51178           0.0135939
         467            -7.49775            -7.51175           0.0135648
         468            -7.49526            -7.51171           0.0135359
         469            -7.49333            -7.51167           0.0135071
         470            -7.49262            -7.51163           0.0134784
         471            -7.49153            -7.51159           0.0134499
         472            -7.49072            -7.51154           0.0134214
         473            -7.49051             -7.5115           0.0133931
         474            -7.49027            -7.51145            0.013365
         475            -7.48998            -7.51141           0.0133369
         476            -7.49031            -7.51136           0.0133089
         477            -7.49058            -7.51132           0.0132811
         478            -7.49111            -7.51128           0.0132534
         479            -7.49222            -7.51124           0.0132258
         480            -7.49356             -7.5112           0.0131983
         481             -7.4948            -7.51117           0.0131709
         482            -7.49655            -7.51114           0.0131436
         483            -7.49847            -7.51111           0.0131164
         484            -7.49924            -7.51109           0.0130893
         485            -7.50175            -7.51107           0.0130624
         486            -7.50338            -7.51105           0.0130355
         487            -7.50604            -7.51104           0.0130087
         488            -7.50777            -7.51103           0.0129821
         489            -7.50949            -7.51103           0.0129555
         490            -7.51182            -7.51103           0.0129291
         491            -7.51345            -7.51104           0.0129028
         492              -7.514            -7.51104           0.0128765
         493             -7.5154            -7.51105           0.0128504
         494            -7.51729            -7.51107           0.0128244
         495              -7.519            -7.51108           0.0127985
         496            -7.52082             -7.5111           0.0127727
         497            -7.52176            -7.51112            0.012747
         498            -7.52309            -7.51115           0.0127215
         499            -7.52414            -7.51117            0.012696
         500            -7.52554             -7.5112           0.0126706
         501            -7.52501            -7.51123           0.0126454
         502            -7.52352            -7.51125           0.0126202
         503            -7.52299            -7.51128           0.0125951
         504            -7.52116             -7.5113           0.0125702
         505            -7.51965            -7.51131           0.0125453
         506            -7.51814            -7.51133           0.0125205
         507            -7.51728            -7.51134           0.0124958
         508             -7.5145            -7.51134           0.0124712
         509            -7.51143            -7.51134           0.0124467
         510            -7.50873            -7.51134           0.0124223
         511            -7.50545            -7.51133            0.012398
         512            -7.50163            -7.51131           0.0123738
         513            -7.49762            -7.51128           0.0123497
         514            -7.49345            -7.51125           0.0123257
         515            -7.48981            -7.51121           0.0123019
         516            -7.48479            -7.51115           0.0122781
         517            -7.48038             -7.5111           0.0122545
         518            -7.47661            -7.51103           0.0122311
         519            -7.47258            -7.51095           0.0122077
         520            -7.46895            -7.51087           0.0121845
         521            -7.46546            -7.51079           0.0121614
         522            -7.46151            -7.51069           0.0121385
         523            -7.45875            -7.51059           0.0121157
         524            -7.45659            -7.51049            0.012093
         525            -7.45408            -7.51038           0.0120705
         526             -7.4516            -7.51027            0.012048
         527            -7.44885            -7.51015           0.0120257
         528            -7.44651            -7.51003           0.0120036
         529            -7.44526            -7.50991           0.0119815
         530            -7.44478            -7.50979           0.0119595
         531            -7.44413            -7.50966           0.0119376
         532            -7.44525            -7.50954           0.0119158
         533            -7.44621            -7.50942            0.011894
         534             -7.4483            -7.50931           0.0118723
         535            -7.45023             -7.5092           0.0118506
         536             -7.4523            -7.50909            0.011829
         537             -7.4545            -7.50899           0.0118074
         538            -7.45811             -7.5089           0.0117859
         539            -7.46245            -7.50881           0.0117643
         540            -7.46622            -7.50873           0.0117428
