#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         365            -4.96659            -5.24421           0.0223117
         366            -4.96967            -5.24346           0.0222633
         367            -4.97307            -5.24272           0.0222148
         368            -4.97644              -5.242           0.0221663
         369            -4.98024            -5.24129           0.0221175
         370            -4.98322            -5.24059           0.0220687
         371            -4.98673            -5.23991           0.0220199
         372            -4.99029            -5.23924           0.0219709
         373            -4.99388            -5.23858           0.0219218
         374            -4.99778            -5.23793           0.0218727
         375            -5.00108             -5.2373           0.0218235
         376            -5.00497            -5.23668           0.0217742
         377            -5.00836            -5.23608           0.0217248
         378            -5.01171            -5.23549           0.0216755
         379            -5.01483             -5.2349           0.0216261
         380            -5.01864            -5.23433           0.0215767
         381             -5.0222            -5.23378           0.0215272
         382            -5.02597            -5.23323           0.0214777
         383            -5.02873             -5.2327           0.0214283
         384            -5.03182            -5.23218           0.0213789
         385            -5.03463            -5.23166           0.0213295
         386            -5.03762            -5.23116           0.0212802
         387            -5.03987            -5.23067           0.0212309
         388            -5.04273            -5.23018           0.0211817
         389            -5.04468             -5.2297           0.0211326
         390            -5.04678            -5.22924           0.0210837
         391            -5.04871            -5.22877           0.0210348
         392            -5.05092            -5.22832            0.020986
         393             -5.0528            -5.22787           0.0209374
         394            -5.05433            -5.22743           0.0208889
         395            -5.05612              -5.227           0.0208405
         396            -5.05739            -5.22657           0.0207923
         397            -5.05859            -5.22615           0.0207442
         398            -5.05896            -5.22573           0.0206963
         399            -5.05954            -5.22531           0.0206487
         400            -5.05897             -5.2249           0.0206012
         401            -5.05889            -5.22448            0.020554
         402            -5.05886            -5.22407            0.020507
         403            -5.05826            -5.22366           0.0204602
         404            -5.05693            -5.22325           0.0204138
         405            -5.05595            -5.22283           0.0203675
         406            -5.05486            -5.22242           0.0203216
         407            -5.05351              -5.222           0.0202759
         408            -5.05163            -5.22159           0.0202305
         409            -5.04952            -5.22117           0.0201854
         410            -5.04722            -5.22074           0.0201406
         411             -5.0449            -5.22031           0.0200962
         412            -5.04228            -5.21988            0.020052
         413            -5.03941            -5.21944           0.0200082
         414            -5.03676              -5.219           0.0199648
         415            -5.03364            -5.21856           0.0199217
         416            -5.03068             -5.2181           0.0198789
         417            -5.02853            -5.21765           0.0198364
         418            -5.02571            -5.21719           0.0197943
         419            -5.02378            -5.21673           0.0197524
         420            -5.02201            -5.21627           0.0197108
         421            -5.01984             -5.2158           0.0196695
         422            -5.01787            -5.21533           0.0196285
         423            -5.01659            -5.21486           0.0195877
         424            -5.01495            -5.21439           0.0195472
         425            -5.01369            -5.21392           0.0195069
         426            -5.01267            -5.21344           0.0194668
         427            -5.01187            -5.21297            0.019427
         428            -5.01126             -5.2125           0.0193873
         429            -5.01082            -5.21203           0.0193478
         430            -5.01053            -5.21156           0.0193085
         431            -5.01049             -5.2111           0.0192693
         432            -5.01068            -5.21063           0.0192303
         433            -5.01059            -5.21017           0.0191914
         434            -5.01065            -5.20971           0.0191527
         435            -5.01023            -5.20925           0.0191142
         436            -5.01034             -5.2088           0.0190758
         437            -5.01021            -5.20834           0.0190375
         438            -5.00951            -5.20789           0.0189995
         439            -5.00897            -5.20743           0.0189616
         440            -5.00859            -5.20698           0.0189239
         441            -5.00775            -5.20653           0.0188864
         442             -5.0063            -5.20608           0.0188491
         443            -5.00544            -5.20562            0.018812
         444            -5.00412            -5.20517           0.0187751
         445             -5.0028            -5.20472           0.0187384
         446            -5.00104            -5.20426            0.018702
         447            -4.99915             -5.2038           0.0186657
         448            -4.99669            -5.20334           0.0186298
         449             -4.9946            -5.20287           0.0185941
         450            -4.99242            -5.20241           0.0185587
         451            -4.99019            -5.20193           0.0185235
         452            -4.98746            -5.20146           0.0184886
         453            -4.98515            -5.20098           0.0184539
         454            -4.98314             -5.2005           0.0184195
         455            -4.98054            -5.20002           0.0183854
         456            -4.97825            -5.19953           0.0183515
         457            -4.97614            -5.19904           0.0183178
         458            -4.97393            -5.19855           0.0182844
         459            -4.97161            -5.19806           0.0182513
         460             -4.9695            -5.19756           0.0182184
         461            -4.96762            -5.19706           0.0181857
         462            -4.96566            -5.19656           0.0181532
         463            -4.96379            -5.19606            0.018121
         464            -4.96216            -5.19555           0.0180889
         465            -4.96062            -5.19505           0.0180571
         466             -4.9592            -5.19454           0.0180254
         467            -4.95804            -5.19404           0.0179939
         468            -4.95671            -5.19353           0.0179626
         469            -4.95536            -5.19302           0.0179315
         470            -4.95476            -5.19252           0.0179005
         471            -4.95401            -5.19201           0.0178697
         472            -4.95328             -5.1915            0.017839
         473            -4.95273              -5.191           0.0178084
         474            -4.95222            -5.19049            0.017778
         475            -4.95189            -5.18999           0.0177476
         476            -4.95192            -5.18949           0.0177174
         477            -4.95228            -5.18899           0.0176872
         478            -4.95314             -5.1885           0.0176571
         479            -4.95373            -5.18801            0.017627
         480            -4.95479            -5.18753            0.017597
         481            -4.95585            -5.18704            0.017567
         482            -4.95705            -5.18657            0.017537
         483            -4.95837            -5.18609           0.0175071
         484            -4.95947            -5.18563           0.0174772
         485            -4.96123            -5.18516           0.0174473
         486            -4.96287            -5.18471           0.0174174
         487             -4.9642            -5.18425           0.0173875
         488            -4.96565             -5.1838           0.0173576
         489            -4.96703            -5.18336           0.0173278
         490            -4.96772            -5.18292            0.017298
         491            -4.96873            -5.18249           0.0172683
         492            -4.96975            -5.18205           0.0172386
         493            -4.97075            -5.18162            0.017209
         494            -4.97156             -5.1812           0.0171794
         495             -4.9723            -5.18078           0.0171499
         496            -4.97222            -5.18036           0.0171204
         497             -4.9722            -5.17994           0.0170911
         498            -4.97268            -5.17952           0.0170619
         499            -4.97215            -5.17911           0.0170327
         500            -4.97136            -5.17869           0.0170037
         501             -4.9706            -5.17828           0.0169749
         502            -4.96928            -5.17786           0.0169461
         503            -4.96753            -5.17744           0.0169176
         504            -4.96552            -5.17702           0.0168893
         505             -4.9634             -5.1766           0.0168611
         506            -4.96133            -5.17617           0.0168332
         507            -4.95916            -5.17574           0.0168054
         508             -4.9563            -5.17531           0.0167779
         509            -4.95337            -5.17488           0.0167506
         510            -4.94994            -5.17443           0.0167235
         511            -4.94647            -5.17399           0.0166968
         512            -4.94299            -5.17354           0.0166702
         513            -4.93982            -5.17308            0.016644
         514            -4.93562            -5.17262            0.016618
         515            -4.93162            -5.17215           0.0165923
         516            -4.92801            -5.17168           0.0165669
         517            -4.92361             -5.1712           0.0165418
         518            -4.91949            -5.17071            0.016517
         519            -4.91598            -5.17022           0.0164925
         520            -4.91205            -5.16973           0.0164682
         521            -4.90802            -5.16922           0.0164443
         522            -4.90391            -5.16872           0.0164206
         523            -4.90033             -5.1682           0.0163973
         524            -4.89656            -5.16768           0.0163742
         525            -4.89289            -5.16716           0.0163513
         526            -4.88919            -5.16663           0.0163288
