#     BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
        1432                 1.1                 1.1         6.98882e-09
        1433                 1.1                 1.1         6.98638e-09
        1434                 1.1                 1.1         6.98395e-09
        1435                 1.1                 1.1         6.98151e-09
        1436                 1.1                 1.1         7.01223e-09
        1437                 1.1                 1.1         7.00979e-09
        1438                 1.1                 1.1         7.00736e-09
        1439                 1.1                 1.1         7.01593e-09
        1440                 1.1                 1.1         7.03544e-09
        1441                 1.1                 1.1           7.033e-09
        1442                 1.1                 1.1         7.03056e-09
        1443                 1.1                 1.1         7.02812e-09
        1444                 1.1                 1.1         7.02569e-09
        1445                 1.1                 1.1          7.0451e-09
        1446                 1.1                 1.1         7.04267e-09
        1447                 1.1                 1.1         7.04023e-09
        1448                 1.1                 1.1          7.0378e-09
        1449                 1.1                 1.1         7.03537e-09
        1450                 1.1                 1.1         7.05469e-09
        1451                 1.1                 1.1         7.05226e-09
        1452                 1.1                 1.1         7.04983e-09
        1453                 1.1                 1.1          7.0474e-09
        1454                 1.1                 1.1         7.06662e-09
        1455                 1.1                 1.1         7.06419e-09
        1456                 1.1                 1.1         7.06177e-09
        1457                 1.1                 1.1         7.05934e-09
        1458                 1.1                 1.1         7.05692e-09
        1459                 1.1                 1.1         7.08679e-09
        1460                 1.1                 1.1         7.08436e-09
        1461                 1.1                 1.1         7.08194e-09
        1462                 1.1                 1.1         7.07951e-09
        1463                 1.1                 1.1         7.08781e-09
        1464                 1.1                 1.1         7.10676e-09
        1465                 1.1                 1.1         7.10433e-09
        1466                 1.1                 1.1         7.10191e-09
        1467                 1.1                 1.1         7.09949e-09
        1468                 1.1                 1.1         7.09707e-09
        1469                 1.1                 1.1         7.11593e-09
        1470                 1.1                 1.1         7.11351e-09
        1471                 1.1                 1.1         7.11109e-09
        1472                 1.1                 1.1         7.10867e-09
        1473                 1.1                 1.1         7.12744e-09
        1474                 1.1                 1.1         7.12502e-09
        1475                 1.1                 1.1         7.12261e-09
        1476                 1.1                 1.1         7.12019e-09
        1477                 1.1                 1.1         7.11778e-09
        1478                 1.1                 1.1         7.13646e-09
        1479                 1.1                 1.1         7.13405e-09
        1480                 1.1                 1.1         7.13163e-09
        1481                 1.1                 1.1         7.12923e-09
        1482                 1.1                 1.1         7.12682e-09
        1483                 1.1                 1.1         7.15587e-09
        1484                 1.1                 1.1         7.15346e-09
        1485                 1.1                 1.1         7.15105e-09
        1486                 1.1                 1.1         7.14865e-09
        1487                 1.1                 1.1         7.14624e-09
        1488                 1.1                 1.1          7.1751e-09
        1489                 1.1                 1.1         7.17269e-09
        1490                 1.1                 1.1         7.17029e-09
        1491                 1.1                 1.1         7.16788e-09
        1492                 1.1                 1.1         7.16548e-09
        1493                 1.1                 1.1         7.18381e-09
        1494                 1.1                 1.1         7.18141e-09
        1495                 1.1                 1.1           7.179e-09
        1496                 1.1                 1.1         7.17661e-09
        1497                 1.1                 1.1         7.17421e-09
        1498                 1.1                 1.1         7.19245e-09
        1499                 1.1                 1.1         7.19005e-09
        1500                 1.1                 1.1         7.18765e-09
        1501                 1.1                 1.1         7.18526e-09
        1502                 1.1                 1.1         7.18287e-09
        1503                 1.1                 1.1         7.20102e-09
        1504                 1.1                 1.1         7.19863e-09
        1505                 1.1                 1.1         7.19624e-09
        1506                 1.1                 1.1         7.19385e-09
        1507                 1.1                 1.1         7.19146e-09
        1508                 1.1                 1.1         7.21973e-09
        1509                 1.1                 1.1         7.21734e-09
        1510                 1.1                 1.1         7.21495e-09
        1511                 1.1                 1.1         7.21256e-09
        1512                 1.1                 1.1         7.21018e-09
        1513                 1.1                 1.1         7.22812e-09
        1514                 1.1                 1.1         7.23588e-09
        1515                 1.1                 1.1         7.23349e-09
        1516                 1.1                 1.1          7.2311e-09
        1517                 1.1                 1.1         7.22872e-09
        1518                 1.1                 1.1         7.24655e-09
        1519                 1.1                 1.1         7.24417e-09
        1520                 1.1                 1.1         7.24178e-09
        1521                 1.1                 1.1          7.2394e-09
        1522                 1.1                 1.1         7.23702e-09
        1523                 1.1                 1.1         7.25477e-09
        1524                 1.1                 1.1         7.25239e-09
        1525                 1.1                 1.1         7.25001e-09
        1526                 1.1                 1.1         7.24764e-09
        1527                 1.1                 1.1         7.24526e-09
        1528                 1.1                 1.1         7.24289e-09
        1529                 1.1                 1.1         7.26055e-09
        1530                 1.1                 1.1         7.25818e-09
        1531                 1.1                 1.1         7.25581e-09
        1532                 1.1                 1.1         7.25344e-09
        1533                 1.1                 1.1         7.25107e-09
        1534                 1.1                 1.1          7.2786e-09
        1535                 1.1                 1.1         7.27623e-09
        1536                 1.1                 1.1         7.27386e-09
        1537                 1.1                 1.1          7.2715e-09
        1538                 1.1                 1.1         7.26913e-09
        1539                 1.1                 1.1          7.2866e-09
        1540                 1.1                 1.1         7.28423e-09
        1541                 1.1                 1.1         7.29175e-09
        1542                 1.1                 1.1         7.28939e-09
        1543                 1.1                 1.1         7.28703e-09
        1544                 1.1                 1.1         7.30438e-09
        1545                 1.1                 1.1         7.30202e-09
        1546                 1.1                 1.1         7.29965e-09
        1547                 1.1                 1.1          7.2973e-09
        1548                 1.1                 1.1         7.29494e-09
        1549                 1.1                 1.1         7.29258e-09
        1550                 1.1                 1.1         7.30985e-09
        1551                 1.1                 1.1          7.3075e-09
        1552                 1.1                 1.1         7.30514e-09
        1553                 1.1                 1.1         7.30279e-09
        1554                 1.1                 1.1         7.30044e-09
        1555                 1.1                 1.1         7.31763e-09
        1556                 1.1                 1.1         7.31528e-09
        1557                 1.1                 1.1         7.31293e-09
        1558                 1.1                 1.1         7.31058e-09
        1559                 1.1                 1.1         7.30824e-09
        1560                 1.1                 1.1          7.3059e-09
        1561                 1.1                 1.1         7.33271e-09
        1562                 1.1                 1.1         7.33036e-09
        1563                 1.1                 1.1         7.32802e-09
        1564                 1.1                 1.1         7.32567e-09
        1565                 1.1                 1.1         7.32333e-09
        1566                 1.1                 1.1         7.34034e-09
        1567                 1.1                 1.1           7.338e-09
        1568                 1.1                 1.1         7.33565e-09
        1569                 1.1                 1.1         7.34296e-09
        1570                 1.1                 1.1         7.34062e-09
        1571                 1.1                 1.1         7.35752e-09
        1572                 1.1                 1.1         7.35518e-09
        1573                 1.1                 1.1         7.35284e-09
        1574                 1.1                 1.1          7.3505e-09
        1575                 1.1                 1.1         7.34817e-09
        1576                 1.1                 1.1         7.34584e-09
        1577                 1.1                 1.1         7.36266e-09
        1578                 1.1                 1.1         7.36032e-09
        1579                 1.1                 1.1         7.35799e-09
        1580                 1.1                 1.1         7.35566e-09
        1581                 1.1                 1.1         7.35334e-09
        1582                 1.1                 1.1         7.35101e-09
        1583                 1.1                 1.1         7.36775e-09
        1584                 1.1                 1.1         7.36543e-09
        1585                 1.1                 1.1          7.3631e-09
        1586                 1.1                 1.1         7.36078e-09
        1587                 1.1                 1.1         7.35846e-09
        1588                 1.1                 1.1          7.3846e-09
        1589                 1.1                 1.1         7.38228e-09
        1590                 1.1                 1.1         7.37996e-09
        1591                 1.1                 1.1         7.37764e-09
        1592                 1.1                 1.1         7.37532e-09
        1593                 1.1                 1.1           7.373e-09
        1594                 1.1                 1.1         7.38957e-09
        1595                 1.1                 1.1         7.38725e-09
        1596                 1.1                 1.1         7.38494e-09
        1597                 1.1                 1.1         7.38262e-09
        1598                 1.1                 1.1         7.38972e-09
        1599                 1.1                 1.1         7.40618e-09
        1600                 1.1                 1.1         7.40387e-09
        1601                 1.1                 1.1         7.40156e-09
        1602                 1.1                 1.1         7.39924e-09
        1603                 1.1                 1.1         7.39694e-09
        1604                 1.1                 1.1         7.39463e-09
        1605                 1.1                 1.1         7.41102e-09
        1606                 1.1                 1.1         7.40871e-09
        1607                 1.1                 1.1          7.4064e-09
        1608                 1.1                 1.1          7.4041e-09
        1609                 1.1                 1.1          7.4018e-09
        1610                 1.1                 1.1          7.3995e-09
        1611                 1.1                 1.1         7.41581e-09
        1612                 1.1                 1.1         7.41351e-09
        1613                 1.1                 1.1         7.41121e-09
        1614                 1.1                 1.1         7.40892e-09
        1615                 1.1                 1.1         7.40662e-09
        1616                 1.1                 1.1         7.40433e-09
        1617                 1.1                 1.1         7.42982e-09
        1618                 1.1                 1.1         7.42752e-09
        1619                 1.1                 1.1         7.42523e-09
        1620                 1.1                 1.1         7.42293e-09
        1621                 1.1                 1.1         7.42064e-09
        1622                 1.1                 1.1         7.41836e-09
        1623                 1.1                 1.1          7.4345e-09
        1624                 1.1                 1.1         7.43221e-09
        1625                 1.1                 1.1         7.42992e-09
        1626                 1.1                 1.1         7.42763e-09
        1627                 1.1                 1.1         7.43454e-09
        1628                 1.1                 1.1         7.45058e-09
        1629                 1.1                 1.1         7.44829e-09
        1630                 1.1                 1.1         7.44601e-09
        1631                 1.1                 1.1         7.44373e-09
        1632                 1.1                 1.1         7.44144e-09
        1633                 1.1                 1.1         7.43917e-09
        1634                 1.1                 1.1         7.45514e-09
        1635                 1.1                 1.1         7.45286e-09
        1636                 1.1                 1.1         7.45058e-09
        1637                 1.1                 1.1          7.4483e-09
        1638                 1.1                 1.1         7.44603e-09
        1639                 1.1                 1.1         7.44376e-09
        1640                 1.1                 1.1         7.45966e-09
        1641                 1.1                 1.1         7.45739e-09
        1642                 1.1                 1.1         7.45512e-09
        1643                 1.1                 1.1         7.45285e-09
        1644                 1.1                 1.1         7.45058e-09
        1645                 1.1                 1.1         7.44832e-09
        1646                 1.1                 1.1         7.47318e-09
        1647                 1.1                 1.1         7.47091e-09
        1648                 1.1                 1.1         7.46864e-09
        1649                 1.1                 1.1         7.46638e-09
        1650                 1.1                 1.1         7.46411e-09
        1651                 1.1                 1.1         7.46185e-09
        1652                 1.1                 1.1         7.47759e-09
        1653                 1.1                 1.1         7.47533e-09
        1654                 1.1                 1.1         7.47307e-09
        1655                 1.1                 1.1         7.47081e-09
        1656                 1.1                 1.1         7.46856e-09
        1657                 1.1                 1.1          7.4663e-09
        1658                 1.1                 1.1         7.47302e-09
        1659                 1.1                 1.1         7.48866e-09
        1660                 1.1                 1.1          7.4864e-09
        1661                 1.1                 1.1         7.48415e-09
        1662                 1.1                 1.1          7.4819e-09
        1663                 1.1                 1.1         7.47965e-09
        1664                 1.1                 1.1          7.4774e-09
        1665                 1.1                 1.1         7.49297e-09
        1666                 1.1                 1.1         7.49072e-09
        1667                 1.1                 1.1         7.48847e-09
        1668                 1.1                 1.1         7.48623e-09
        1669                 1.1                 1.1         7.48399e-09
        1670                 1.1                 1.1         7.48175e-09
        1671                 1.1                 1.1         7.49725e-09
        1672                 1.1                 1.1         7.49501e-09
        1673                 1.1                 1.1         7.49277e-09
        1674                 1.1                 1.1         7.49053e-09
        1675                 1.1                 1.1         7.48829e-09
        1676                 1.1                 1.1         7.48606e-09
        1677                 1.1                 1.1         7.51032e-09
        1678                 1.1                 1.1         7.50808e-09
        1679                 1.1                 1.1         7.50584e-09
        1680                 1.1                 1.1         7.50361e-09
        1681                 1.1                 1.1         7.50138e-09
        1682                 1.1                 1.1         7.49915e-09
        1683                 1.1                 1.1          7.5145e-09
        1684                 1.1                 1.1         7.51227e-09
        1685                 1.1                 1.1         7.51004e-09
        1686                 1.1                 1.1         7.50781e-09
        1687                 1.1                 1.1         7.50558e-09
        1688                 1.1                 1.1         7.50336e-09
        1689                 1.1                 1.1         7.50114e-09
        1690                 1.1                 1.1         7.51642e-09
        1691                 1.1                 1.1         7.52293e-09
        1692                 1.1                 1.1         7.52071e-09
        1693                 1.1                 1.1         7.50976e-09
        1694                 1.1                 1.1         7.50754e-09
        1695                 1.1                 1.1         7.50532e-09
        1696                 1.1                 1.1         7.52054e-09
        1697                 1.1                 1.1         7.51832e-09
        1698                 1.1                 1.1         7.51611e-09
        1699                 1.1                 1.1          7.5139e-09
        1700                 1.1                 1.1         7.51169e-09
        1701                 1.1                 1.1         7.50948e-09
        1702                 1.1                 1.1         7.50727e-09
        1703                 1.1                 1.1         7.52242e-09
        1704                 1.1                 1.1         7.52021e-09
        1705                 1.1                 1.1         7.51801e-09
        1706                 1.1                 1.1          7.5158e-09
        1707                 1.1                 1.1          7.5136e-09
        1708                 1.1                 1.1          7.5114e-09
        1709                 1.1                 1.1         7.53511e-09
        1710                 1.1                 1.1         7.54152e-09
        1711                 1.1                 1.1         7.53932e-09
        1712                 1.1                 1.1         7.53712e-09
        1713                 1.1                 1.1         7.53492e-09
        1714                 1.1                 1.1         7.53272e-09
        1715                 1.1                 1.1         7.53052e-09
        1716                 1.1                 1.1          7.5455e-09
        1717                 1.1                 1.1          7.5433e-09
        1718                 1.1                 1.1          7.5411e-09
        1719                 1.1                 1.1         7.53891e-09
        1720                 1.1                 1.1         7.53672e-09
        1721                 1.1                 1.1         7.53453e-09
        1722                 1.1                 1.1         7.54944e-09
        1723                 1.1                 1.1         7.54725e-09
        1724                 1.1                 1.1         7.54506e-09
        1725                 1.1                 1.1         7.54287e-09
        1726                 1.1                 1.1         7.54069e-09
        1727                 1.1                 1.1          7.5385e-09
        1728                 1.1                 1.1         7.53632e-09
        1729                 1.1                 1.1         7.55117e-09
        1730                 1.1                 1.1         7.54898e-09
        1731                 1.1                 1.1          7.5468e-09
        1732                 1.1                 1.1         7.54462e-09
        1733                 1.1                 1.1         7.54245e-09
        1734                 1.1                 1.1         7.54027e-09
        1735                 1.1                 1.1          7.5381e-09
        1736                 1.1                 1.1         7.55288e-09
        1737                 1.1                 1.1         7.55071e-09
        1738                 1.1                 1.1         7.54853e-09
        1739                 1.1                 1.1         7.54636e-09
        1740                 1.1                 1.1          7.5442e-09
        1741                 1.1                 1.1         7.54203e-09
        1742                 1.1                 1.1         7.56518e-09
        1743                 1.1                 1.1         7.56301e-09
        1744                 1.1                 1.1         7.56925e-09
        1745                 1.1                 1.1         7.56709e-09
        1746                 1.1                 1.1         7.56492e-09
        1747                 1.1                 1.1         7.56275e-09
        1748                 1.1                 1.1         7.56059e-09
        1749                 1.1                 1.1         7.57521e-09
        1750                 1.1                 1.1         7.57304e-09
        1751                 1.1                 1.1         7.57088e-09
        1752                 1.1                 1.1         7.56872e-09
        1753                 1.1                 1.1         7.56656e-09
        1754                 1.1                 1.1          7.5644e-09
        1755                 1.1                 1.1         7.56225e-09
        1756                 1.1                 1.1          7.5768e-09
        1757                 1.1                 1.1         7.57464e-09
        1758                 1.1                 1.1         7.57249e-09
        1759                 1.1                 1.1         7.57034e-09
        1760                 1.1                 1.1         7.56818e-09
        1761                 1.1                 1.1         7.56604e-09
        1762                 1.1                 1.1         7.56389e-09
        1763                 1.1                 1.1         7.57838e-09
        1764                 1.1                 1.1         7.57623e-09
        1765                 1.1                 1.1         7.57409e-09
        1766                 1.1                 1.1         7.57194e-09
        1767                 1.1                 1.1          7.5698e-09
        1768                 1.1                 1.1         7.56766e-09
        1769                 1.1                 1.1         7.56552e-09
        1770                 1.1                 1.1         7.57995e-09
        1771                 1.1                 1.1         7.57781e-09
        1772                 1.1                 1.1         7.57567e-09
        1773                 1.1                 1.1         7.57353e-09
        1774                 1.1                 1.1          7.5714e-09
        1775                 1.1                 1.1         7.56926e-09
        1776                 1.1                 1.1         7.56713e-09
        1777                 1.1                 1.1         7.58974e-09
        1778                 1.1                 1.1          7.5876e-09
        1779                 1.1                 1.1         7.58547e-09
        1780                 1.1                 1.1         7.59156e-09
        1781                 1.1                 1.1         7.58943e-09
        1782                 1.1                 1.1          7.5873e-09
        1783                 1.1                 1.1         7.58517e-09
        1784                 1.1                 1.1         7.59944e-09
        1785                 1.1                 1.1         7.59731e-09
        1786                 1.1                 1.1         7.59519e-09
        1787                 1.1                 1.1         7.59306e-09
        1788                 1.1                 1.1         7.59094e-09
        1789                 1.1                 1.1         7.58881e-09
        1790                 1.1                 1.1         7.58669e-09
        1791                 1.1                 1.1          7.6009e-09
        1792                 1.1                 1.1         7.59878e-09
        1793                 1.1                 1.1         7.59666e-09
        1794                 1.1                 1.1         7.59455e-09
        1795                 1.1                 1.1         7.59243e-09
        1796                 1.1                 1.1         7.59032e-09
        1797                 1.1                 1.1          7.5882e-09
        1798                 1.1                 1.1         7.60236e-09
        1799                 1.1                 1.1         7.60024e-09
        1800                 1.1                 1.1         7.59813e-09
        1801                 1.1                 1.1         7.59602e-09
        1802                 1.1                 1.1         7.59391e-09
        1803                 1.1                 1.1         7.59181e-09
        1804                 1.1                 1.1          7.5897e-09
        1805                 1.1                 1.1          7.6038e-09
        1806                 1.1                 1.1         7.60169e-09
        1807                 1.1                 1.1         7.59959e-09
        1808                 1.1                 1.1         7.59748e-09
        1809                 1.1                 1.1         7.59538e-09
        1810                 1.1                 1.1         7.59329e-09
        1811                 1.1                 1.1         7.59119e-09
        1812                 1.1                 1.1         7.58909e-09
        1813                 1.1                 1.1         7.61118e-09
        1814                 1.1                 1.1         7.60908e-09
        1815                 1.1                 1.1         7.60698e-09
        1816                 1.1                 1.1         7.61292e-09
        1817                 1.1                 1.1         7.61083e-09
        1818                 1.1                 1.1         7.60873e-09
        1819                 1.1                 1.1         7.60664e-09
        1820                 1.1                 1.1         7.62058e-09
        1821                 1.1                 1.1         7.61848e-09
        1822                 1.1                 1.1         7.61639e-09
        1823                 1.1                 1.1          7.6143e-09
        1824                 1.1                 1.1         7.61222e-09
        1825                 1.1                 1.1         7.61013e-09
        1826                 1.1                 1.1         7.60805e-09
        1827                 1.1                 1.1         7.62193e-09
        1828                 1.1                 1.1         7.61984e-09
        1829                 1.1                 1.1         7.61776e-09
        1830                 1.1                 1.1         7.61568e-09
        1831                 1.1                 1.1          7.6136e-09
        1832                 1.1                 1.1         7.61152e-09
        1833                 1.1                 1.1         7.60944e-09
        1834                 1.1                 1.1         7.60737e-09
        1835                 1.1                 1.1         7.62119e-09
        1836                 1.1                 1.1         7.61911e-09
        1837                 1.1                 1.1         7.61704e-09
        1838                 1.1                 1.1         7.61497e-09
        1839                 1.1                 1.1          7.6129e-09
        1840                 1.1                 1.1         7.61083e-09
        1841                 1.1                 1.1         7.60876e-09
        1842                 1.1                 1.1         7.62252e-09
        1843                 1.1                 1.1         7.62046e-09
        1844                 1.1                 1.1         7.61839e-09
        1845                 1.1                 1.1         7.61632e-09
        1846                 1.1                 1.1         7.61426e-09
        1847                 1.1                 1.1          7.6122e-09
        1848                 1.1                 1.1         7.61014e-09
        1849                 1.1                 1.1         7.60808e-09
        1850                 1.1                 1.1         7.62966e-09
        1851                 1.1                 1.1          7.6276e-09
        1852                 1.1                 1.1         7.62554e-09
        1853                 1.1                 1.1         7.62348e-09
        1854                 1.1                 1.1         7.62928e-09
        1855                 1.1                 1.1         7.62722e-09
        1856                 1.1                 1.1         7.62517e-09
        1857                 1.1                 1.1         7.62311e-09
        1858                 1.1                 1.1         7.63673e-09
        1859                 1.1                 1.1         7.63467e-09
        1860                 1.1                 1.1         7.63262e-09
        1861                 1.1                 1.1         7.63057e-09
        1862                 1.1                 1.1         7.62852e-09
        1863                 1.1                 1.1         7.62647e-09
        1864                 1.1                 1.1         7.62442e-09
        1865                 1.1                 1.1         7.63798e-09
        1866                 1.1                 1.1         7.63594e-09
        1867                 1.1                 1.1         7.63389e-09
        1868                 1.1                 1.1         7.63185e-09
        1869                 1.1                 1.1         7.62981e-09
        1870                 1.1                 1.1         7.62777e-09
        1871                 1.1                 1.1         7.62573e-09
        1872                 1.1                 1.1         7.62369e-09
        1873                 1.1                 1.1         7.63719e-09
        1874                 1.1                 1.1         7.63516e-09
        1875                 1.1                 1.1         7.63312e-09
        1876                 1.1                 1.1         7.63108e-09
        1877                 1.1                 1.1         7.62905e-09
        1878                 1.1                 1.1         7.62702e-09
        1879                 1.1                 1.1         7.62499e-09
        1880                 1.1                 1.1         7.62296e-09
        1881                 1.1                 1.1         7.63641e-09
        1882                 1.1                 1.1         7.63438e-09
        1883                 1.1                 1.1         7.63235e-09
        1884                 1.1                 1.1         7.63033e-09
        1885                 1.1                 1.1          7.6283e-09
        1886                 1.1                 1.1         7.62628e-09
        1887                 1.1                 1.1         7.62426e-09
        1888                 1.1                 1.1         7.62224e-09
        1889                 1.1                 1.1         7.64333e-09
        1890                 1.1                 1.1          7.6413e-09
        1891                 1.1                 1.1         7.63928e-09
        1892                 1.1                 1.1         7.63726e-09
        1893                 1.1                 1.1         7.63525e-09
        1894                 1.1                 1.1          7.6409e-09
        1895                 1.1                 1.1         7.63889e-09
        1896                 1.1                 1.1         7.63687e-09
        1897                 1.1                 1.1         7.65018e-09
        1898                 1.1                 1.1         7.64816e-09
        1899                 1.1                 1.1         7.64615e-09
        1900                 1.1                 1.1         7.64413e-09
        1901                 1.1                 1.1         7.64212e-09
        1902                 1.1                 1.1         7.64011e-09
        1903                 1.1                 1.1         7.63811e-09
        1904                 1.1                 1.1          7.6361e-09
        1905                 1.1                 1.1         7.64935e-09
        1906                 1.1                 1.1         7.64734e-09
        1907                 1.1                 1.1         7.64534e-09
        1908                 1.1                 1.1         7.64333e-09
        1909                 1.1                 1.1         7.64133e-09
        1910                 1.1                 1.1         7.63933e-09
        1911                 1.1                 1.1         7.63733e-09
        1912                 1.1                 1.1         7.63533e-09
        1913                 1.1                 1.1         7.64853e-09
        1914                 1.1                 1.1         7.64653e-09
        1915                 1.1                 1.1         7.64453e-09
        1916                 1.1                 1.1         7.64254e-09
        1917                 1.1                 1.1         7.64054e-09
        1918                 1.1                 1.1         7.63855e-09
        1919                 1.1                 1.1         7.63656e-09
        1920                 1.1                 1.1         7.63457e-09
        1921                 1.1                 1.1         7.64771e-09
        1922                 1.1                 1.1         7.64573e-09
        1923                 1.1                 1.1         7.64374e-09
        1924                 1.1                 1.1         7.64175e-09
        1925                 1.1                 1.1         7.63977e-09
        1926                 1.1                 1.1         7.63778e-09
        1927                 1.1                 1.1          7.6358e-09
        1928                 1.1                 1.1         7.63382e-09
        1929                 1.1                 1.1         7.63184e-09
        1930                 1.1                 1.1         7.65245e-09
        1931                 1.1                 1.1         7.65047e-09
        1932                 1.1                 1.1         7.64849e-09
        1933                 1.1                 1.1         7.64651e-09
        1934                 1.1                 1.1         7.64453e-09
        1935                 1.1                 1.1         7.64255e-09
        1936                 1.1                 1.1         7.64808e-09
        1937                 1.1                 1.1         7.64611e-09
        1938                 1.1                 1.1         7.65911e-09
        1939                 1.1                 1.1         7.65713e-09
        1940                 1.1                 1.1         7.65516e-09
        1941                 1.1                 1.1         7.65319e-09
        1942                 1.1                 1.1         7.65122e-09
        1943                 1.1                 1.1         7.64925e-09
        1944                 1.1                 1.1         7.64728e-09
        1945                 1.1                 1.1         7.64531e-09
        1946                 1.1                 1.1         7.65826e-09
        1947                 1.1                 1.1          7.6563e-09
        1948                 1.1                 1.1         7.65433e-09
        1949                 1.1                 1.1         7.65237e-09
        1950                 1.1                 1.1          7.6504e-09
        1951                 1.1                 1.1         7.64844e-09
        1952                 1.1                 1.1         7.64648e-09
        1953                 1.1                 1.1         7.64453e-09
        1954                 1.1                 1.1         7.64257e-09
        1955                 1.1                 1.1         7.65547e-09
        1956                 1.1                 1.1         7.65351e-09
        1957                 1.1                 1.1         7.65155e-09
        1958                 1.1                 1.1          7.6496e-09
        1959                 1.1                 1.1         7.64765e-09
        1960                 1.1                 1.1         7.64569e-09
        1961                 1.1                 1.1         7.64374e-09
        1962                 1.1                 1.1          7.6418e-09
        1963                 1.1                 1.1         7.65464e-09
        1964                 1.1                 1.1         7.65269e-09
        1965                 1.1                 1.1         7.65074e-09
        1966                 1.1                 1.1          7.6488e-09
        1967                 1.1                 1.1         7.64685e-09
        1968                 1.1                 1.1         7.64491e-09
        1969                 1.1                 1.1         7.64297e-09
        1970                 1.1                 1.1         7.64103e-09
        1971                 1.1                 1.1         7.63909e-09
        1972                 1.1                 1.1         7.65924e-09
        1973                 1.1                 1.1          7.6573e-09
        1974                 1.1                 1.1         7.65536e-09
        1975                 1.1                 1.1         7.65342e-09
        1976                 1.1                 1.1         7.65148e-09
        1977                 1.1                 1.1         7.64955e-09
        1978                 1.1                 1.1         7.64761e-09
        1979                 1.1                 1.1         7.65301e-09
        1980                 1.1                 1.1         7.65108e-09
        1981                 1.1                 1.1         7.66379e-09
        1982                 1.1                 1.1         7.66186e-09
        1983                 1.1                 1.1         7.65992e-09
        1984                 1.1                 1.1         7.65799e-09
        1985                 1.1                 1.1         7.65606e-09
        1986                 1.1                 1.1         7.65414e-09
        1987                 1.1                 1.1         7.65221e-09
        1988                 1.1                 1.1         7.65028e-09
        1989                 1.1                 1.1         7.66294e-09
        1990                 1.1                 1.1         7.66102e-09
        1991                 1.1                 1.1         7.65909e-09
        1992                 1.1                 1.1         7.65717e-09
        1993                 1.1                 1.1         7.65525e-09
        1994                 1.1                 1.1         7.65333e-09
        1995                 1.1                 1.1         7.65141e-09
        1996                 1.1                 1.1         7.64949e-09
        1997                 1.1                 1.1         7.64758e-09
        1998                 1.1                 1.1         7.66019e-09
        1999                 1.1                 1.1         7.65827e-09
        2000                 1.1                 1.1         7.65636e-09
        2001                 1.1                 1.1         7.65444e-09
        2002                 1.1                 1.1         7.65253e-09
        2003                 1.1                 1.1         7.65062e-09
        2004                 1.1                 1.1         7.64871e-09
        2005                 1.1                 1.1          7.6468e-09
        2006                 1.1                 1.1          7.6449e-09
        2007                 1.1                 1.1         7.65745e-09
        2008                 1.1                 1.1         7.65555e-09
        2009                 1.1                 1.1         7.65364e-09
        2010                 1.1                 1.1         7.65174e-09
        2011                 1.1                 1.1         7.64983e-09
        2012                 1.1                 1.1         7.64793e-09
        2013                 1.1                 1.1         7.64603e-09
        2014                 1.1                 1.1         7.64413e-09
        2015                 1.1                 1.1         7.64224e-09
        2016                 1.1                 1.1         7.66193e-09
        2017                 1.1                 1.1         7.66004e-09
        2018                 1.1                 1.1         7.65814e-09
        2019                 1.1                 1.1         7.65624e-09
        2020                 1.1                 1.1         7.65434e-09
        2021                 1.1                 1.1         7.65245e-09
        2022                 1.1                 1.1         7.65056e-09
        2023                 1.1                 1.1         7.64867e-09
        2024                 1.1                 1.1         7.64678e-09
        2025                 1.1                 1.1         7.66637e-09
        2026                 1.1                 1.1         7.66448e-09
        2027                 1.1                 1.1         7.66259e-09
        2028                 1.1                 1.1          7.6607e-09
        2029                 1.1                 1.1         7.65881e-09
        2030                 1.1                 1.1         7.65693e-09
        2031                 1.1                 1.1         7.65504e-09
        2032                 1.1                 1.1         7.65316e-09
        2033                 1.1                 1.1         7.65128e-09
        2034                 1.1                 1.1         7.64939e-09
        2035                 1.1                 1.1         7.66177e-09
        2036                 1.1                 1.1         7.65989e-09
        2037                 1.1                 1.1         7.65801e-09
        2038                 1.1                 1.1         7.65613e-09
        2039                 1.1                 1.1         7.65425e-09
        2040                 1.1                 1.1         7.65237e-09
        2041                 1.1                 1.1          7.6505e-09
        2042                 1.1                 1.1         7.64863e-09
        2043                 1.1                 1.1         7.64675e-09
        2044                 1.1                 1.1         7.65908e-09
        2045                 1.1                 1.1         7.65721e-09
        2046                 1.1                 1.1         7.65533e-09
        2047                 1.1                 1.1         7.65346e-09
        2048                 1.1                 1.1          7.6516e-09
