#     BLOCK:           ACTUAL_P:              P_AVE:              ERROR:
        1049             7.93466             7.56009           0.0173956
        1050              7.8006             7.56032           0.0173806
        1051             7.92222             7.56066           0.0173675
        1052             8.10579             7.56118           0.0173587
        1053             8.24128             7.56183           0.0173542
        1054             7.70214             7.56196           0.0173383
        1055             7.86453             7.56225           0.0173242
        1056             7.68605             7.56236           0.0173082
        1057              7.5337             7.56234           0.0172918
        1058             7.59186             7.56236           0.0172755
        1059             7.36138             7.56218           0.0172602
        1060             7.68094             7.56229           0.0172443
        1061             7.70693             7.56242           0.0172286
        1062             8.15603             7.56298           0.0172214
        1063             8.08815             7.56348           0.0172123
        1064             7.75846             7.56366           0.0171971
        1065             7.60099             7.56369            0.017181
        1066             7.16242             7.56332            0.017169
        1067             6.92551             7.56272           0.0171633
        1068             6.68608              7.5619           0.0171669
        1069             7.33061             7.56168           0.0171522
        1070             7.95503             7.56205           0.0171401
        1071             8.14105             7.56259           0.0171326
        1072             8.12653             7.56312           0.0171247
        1073             8.00432             7.56353           0.0171137
        1074             7.44777             7.56342           0.0170981
        1075             6.87377             7.56278           0.0170942
        1076             6.77534             7.56205            0.017094
        1077             7.04261             7.56157           0.0170849
        1078             7.17387             7.56121           0.0170728
        1079             7.39944             7.56106           0.0170577
        1080              7.2881              7.5608           0.0170438
        1081             7.31797             7.56058           0.0170295
        1082             7.74632             7.56075           0.0170146
        1083             7.77188             7.56095               0.017
        1084             7.65396             7.56103           0.0169845
        1085             7.91782             7.56136           0.0169721
        1086             7.72312             7.56151           0.0169571
        1087             7.65483             7.56159           0.0169417
        1088             7.90045             7.56191            0.016929
        1089              8.0998              7.5624           0.0169207
        1090             8.06759             7.56286           0.0169115
        1091             7.90827             7.56318            0.016899
        1092             7.94812             7.56353           0.0168872
        1093             8.10754             7.56403            0.016879
        1094             7.56016             7.56403           0.0168636
        1095             7.68764             7.56414           0.0168486
        1096             7.86193             7.56441           0.0168354
        1097             7.82391             7.56465           0.0168217
        1098             7.81313             7.56487           0.0168079
        1099             8.22683             7.56548           0.0168034
        1100             8.77376             7.56657            0.016824
        1101              8.0787             7.56704           0.0168151
        1102             7.39555             7.56688           0.0168006
        1103             7.14091              7.5665           0.0167898
        1104             8.27399             7.56714           0.0167868
        1105             8.42062             7.56791           0.0167894
        1106             8.60686             7.56885           0.0168005
        1107             8.44244             7.56964           0.0168038
        1108              8.3376             7.57033           0.0168029
        1109             8.33516             7.57102           0.0168019
        1110             8.68918             7.57203            0.016817
        1111              8.3758             7.57275           0.0168174
        1112              8.1801              7.5733           0.0168111
        1113             8.21277             7.57387           0.0168059
        1114             7.59392             7.57389           0.0167908
        1115             7.27274             7.57362           0.0167779
        1116             7.34262             7.57342           0.0167641
        1117             7.36648             7.57323           0.0167501
        1118             7.25614             7.57295           0.0167376
        1119             7.29947              7.5727           0.0167244
        1120             7.71317             7.57283           0.0167099
        1121             8.09987              7.5733           0.0167016
        1122             7.96643             7.57365           0.0166904
        1123             8.20256             7.57421            0.016685
        1124             7.62269             7.57425           0.0166702
        1125             7.49122             7.57418           0.0166555
        1126             7.38728             7.57401           0.0166415
        1127             7.46944             7.57392            0.016627
        1128             7.35165             7.57372           0.0166135
        1129             7.20699              7.5734           0.0166019
        1130             6.79242             7.57271           0.0166016
        1131             7.01162             7.57221           0.0165943
        1132             7.09478             7.57179            0.016585
        1133              7.0079             7.57129           0.0165779
        1134             6.99814             7.57078            0.016571
        1135             6.91037              7.5702           0.0165666
        1136             6.95955             7.56967           0.0165607
        1137             6.87224             7.56905           0.0165575
        1138             6.67722             7.56827           0.0165615
        1139             7.01903             7.56779            0.016554
        1140             6.91146             7.56721           0.0165494
        1141             7.07019             7.56677           0.0165407
        1142             7.42099             7.56665           0.0165267
        1143             7.26328             7.56638           0.0165144
        1144             7.26531             7.56612            0.016502
        1145             7.98621             7.56649           0.0164917
        1146             8.08984             7.56694           0.0164836
        1147             7.74699              7.5671             0.01647
        1148             7.68429              7.5672            0.016456
        1149             8.20273             7.56775           0.0164509
        1150             8.19609              7.5683           0.0164457
        1151             7.92882             7.56861           0.0164344
        1152             7.50253             7.56856           0.0164202
        1153               7.406             7.56842           0.0164066
        1154             7.44818             7.56831           0.0163927
        1155             7.51973             7.56827           0.0163786
        1156             7.57952             7.56828           0.0163644
        1157             7.93458              7.5686           0.0163533
        1158             7.79137             7.56879           0.0163403
        1159             7.82307             7.56901           0.0163277
        1160             7.62435             7.56905           0.0163137
        1161             7.40309             7.56891           0.0163003
        1162             7.42023             7.56878           0.0162867
        1163             7.20805             7.56847           0.0162757
        1164             7.56257             7.56847           0.0162617
        1165             7.54764             7.56845           0.0162478
        1166             7.04142               7.568           0.0162401
        1167             7.33327              7.5678           0.0162274
        1168              7.4601             7.56771           0.0162138
        1169             7.05992             7.56727           0.0162058
        1170              7.4762             7.56719           0.0161921
        1171             7.24475             7.56692           0.0161806
        1172             7.37367             7.56675           0.0161676
        1173              7.5451             7.56673           0.0161539
        1174             7.52287              7.5667           0.0161402
        1175             7.82819             7.56692            0.016128
        1176             7.42314              7.5668           0.0161147
        1177             7.23856             7.56652           0.0161034
        1178               7.328             7.56632            0.016091
        1179             7.51081             7.56627           0.0160774
        1180             7.46517             7.56618           0.0160641
        1181             7.31984             7.56597           0.0160518
        1182             7.55365             7.56596           0.0160382
        1183             7.27553             7.56572           0.0160265
        1184             7.10076             7.56533           0.0160178
        1185              7.0851             7.56492           0.0160094
        1186             7.27356             7.56468           0.0159978
        1187             7.33882             7.56448           0.0159855
        1188             8.06569             7.56491           0.0159776
        1189             8.23563             7.56547           0.0159741
        1190             8.12118             7.56594           0.0159675
        1191             7.87173             7.56619           0.0159562
        1192             7.54353             7.56618           0.0159428
        1193             7.67979             7.56627           0.0159297
        1194             7.65758             7.56635           0.0159165
        1195             7.73831             7.56649           0.0159039
        1196              8.3008             7.56711           0.0159024
        1197              7.8679             7.56736           0.0158911
        1198             8.01902             7.56773           0.0158823
        1199             7.74912             7.56788           0.0158698
        1200             7.92584             7.56818           0.0158594
        1201             7.71112              7.5683           0.0158466
        1202             7.55629             7.56829           0.0158334
        1203             7.59066             7.56831           0.0158203
        1204             7.71702             7.56843           0.0158076
        1205             7.78791             7.56862           0.0157956
        1206             7.71024             7.56873           0.0157829
        1207             7.60645             7.56876           0.0157699
        1208             8.28953             7.56936           0.0157681
        1209             8.22618              7.5699           0.0157644
        1210             8.25825             7.57047           0.0157616
        1211             8.50124             7.57124           0.0157674
        1212             7.95228             7.57156           0.0157575
        1213             8.36487             7.57221           0.0157581
        1214             8.10795             7.57265           0.0157512
        1215             7.84115             7.57287           0.0157398
        1216             8.15692             7.57335           0.0157342
        1217             7.94967             7.57366           0.0157243
        1218             7.85988              7.5739           0.0157132
        1219             7.96369             7.57422           0.0157035
        1220             8.24261             7.57477           0.0157002
        1221             7.97328             7.57509           0.0156908
        1222              7.6098             7.57512           0.0156779
        1223             6.96922             7.57462           0.0156729
        1224             7.67007              7.5747           0.0156603
        1225             7.54873             7.57468           0.0156476
        1226             7.85389             7.57491           0.0156365
        1227             8.19278             7.57541           0.0156318
        1228             7.95754             7.57572           0.0156222
        1229             7.95249             7.57603           0.0156125
        1230             7.68086             7.57612              0.0156
        1231             7.76471             7.57627           0.0155881
        1232             8.13272             7.57672            0.015582
        1233             7.76738             7.57688           0.0155701
        1234             7.87479             7.57712           0.0155594
        1235             7.54057             7.57709           0.0155468
        1236             7.74804             7.57723           0.0155348
        1237             7.60371             7.57725           0.0155223
        1238             7.73744             7.57738           0.0155103
        1239             7.72344             7.57749           0.0154982
        1240             7.68105             7.57758            0.015486
        1241              8.0478             7.57796           0.0154781
        1242             8.13374              7.5784           0.0154721
        1243             8.13883             7.57885           0.0154662
        1244             8.28607             7.57942           0.0154642
        1245             8.16703              7.5799            0.015459
        1246             8.25807             7.58044           0.0154562
        1247             8.29119             7.58101           0.0154543
        1248             8.10245             7.58143           0.0154476
        1249             7.75668             7.58157           0.0154358
        1250             7.69076             7.58165           0.0154237
        1251             7.73477             7.58178           0.0154119
        1252             8.31008             7.58236           0.0154106
        1253             8.40649             7.58302           0.0154123
        1254             8.55139             7.58379           0.0154193
        1255             8.26047             7.58433           0.0154165
        1256              8.2498             7.58486           0.0154133
        1257              8.0355             7.58522           0.0154052
        1258             8.06529              7.5856           0.0153977
        1259             7.88191             7.58583           0.0153873
        1260             8.27196             7.58638           0.0153847
        1261             7.83862             7.58658           0.0153738
        1262             7.55675             7.58655           0.0153616
        1263             7.65404             7.58661           0.0153495
        1264             7.99432             7.58693           0.0153408
        1265             7.78928             7.58709           0.0153295
        1266             8.06328             7.58747            0.015322
        1267              7.9427             7.58775           0.0153125
        1268             7.47606             7.58766           0.0153007
        1269             7.16861             7.58733           0.0152922
        1270             7.16981               7.587           0.0152837
        1271             7.46548              7.5869           0.0152719
        1272             7.17143             7.58658           0.0152634
        1273             7.30196             7.58635           0.0152531
        1274             7.09568             7.58597           0.0152459
        1275             7.61989               7.586            0.015234
        1276             7.68896             7.58608           0.0152223
        1277             7.55704             7.58605           0.0152104
        1278             7.37039             7.58588           0.0151994
        1279             7.13068             7.58553           0.0151917
        1280              7.6088             7.58555           0.0151798
        1281             7.55342             7.58552            0.015168
        1282             7.53263             7.58548           0.0151562
        1283             7.13971             7.58513           0.0151484
        1284             7.60347             7.58515           0.0151366
        1285             6.91955             7.58463           0.0151337
        1286             7.35978             7.58445           0.0151229
        1287             7.11999             7.58409           0.0151155
        1288             7.33296              7.5839            0.015105
        1289             7.50418             7.58384           0.0150934
        1290             7.60965             7.58386           0.0150817
        1291             7.34519             7.58367           0.0150712
        1292             7.36033              7.5835           0.0150605
        1293             7.28825             7.58327           0.0150506
        1294             7.30278             7.58305           0.0150405
        1295             7.41892             7.58293           0.0150294
        1296             8.05377             7.58329           0.0150222
        1297             7.87929             7.58352           0.0150124
        1298             7.71165             7.58362           0.0150012
        1299             7.25319             7.58336           0.0149918
        1300             7.49487              7.5833           0.0149804
        1301             7.03044             7.58287           0.0149749
        1302             6.96365             7.58239           0.0149709
        1303             7.05138             7.58199            0.014965
        1304             7.06992             7.58159           0.0149587
        1305             7.53993             7.58156           0.0149472
        1306             7.30915             7.58135           0.0149373
        1307             6.98464              7.5809           0.0149328
        1308             7.52529             7.58085           0.0149214
        1309             7.17767             7.58055           0.0149132
        1310             6.87862             7.58001           0.0149115
        1311             7.29064             7.57979           0.0149017
        1312              7.2929             7.57957            0.014892
        1313             7.56152             7.57956           0.0148806
        1314             7.50423              7.5795           0.0148694
        1315             7.55642             7.57948           0.0148581
        1316             7.50382             7.57943           0.0148469
        1317             7.46941             7.57934           0.0148359
        1318             7.75571             7.57948           0.0148253
        1319             7.56479             7.57946            0.014814
        1320             7.28801             7.57924           0.0148044
        1321             7.20651             7.57896           0.0147959
        1322             6.99806             7.57852           0.0147913
        1323             6.64332             7.57782            0.014797
        1324             6.91755             7.57732           0.0147942
        1325             6.79876             7.57673           0.0147947
        1326             7.04182             7.57633            0.014789
        1327             7.38209             7.57618           0.0147786
        1328             7.23953             7.57593           0.0147696
        1329             7.05923             7.57554           0.0147636
        1330             7.16892             7.57523           0.0147557
        1331             7.40199              7.5751           0.0147452
        1332             7.43354             7.57499           0.0147345
        1333             7.65913             7.57506           0.0147236
        1334             7.37678             7.57491           0.0147133
        1335             7.62132             7.57494           0.0147023
        1336              7.3338             7.57476           0.0146924
        1337             7.56449             7.57476           0.0146814
        1338             7.47127             7.57468           0.0146707
        1339             7.56809             7.57467           0.0146597
        1340             7.18434             7.57438           0.0146517
        1341             7.37192             7.57423           0.0146415
        1342             7.50932             7.57418           0.0146307
        1343             7.28817             7.57397           0.0146213
        1344             7.25137             7.57373           0.0146124
        1345             7.68062             7.57381           0.0146018
        1346             7.56572              7.5738           0.0145909
        1347             7.45421             7.57371           0.0145804
        1348             7.61392             7.57374           0.0145696
        1349             7.69464             7.57383           0.0145591
        1350             7.75227             7.57397           0.0145489
        1351             7.95763             7.57425           0.0145409
        1352             7.67742             7.57433           0.0145303
        1353               7.374             7.57418           0.0145204
        1354             7.76365             7.57432           0.0145103
        1355             7.87075             7.57454           0.0145012
        1356             7.83714             7.57473           0.0144918
        1357             7.92853             7.57499           0.0144835
        1358             7.36725             7.57484           0.0144736
        1359             7.69938             7.57493           0.0144633
        1360              7.6242             7.57497           0.0144527
        1361             7.38468             7.57483           0.0144428
        1362             8.00497             7.57514           0.0144356
        1363             8.22995             7.57562            0.014433
        1364             8.24546             7.57611           0.0144308
        1365             8.34074             7.57667           0.0144311
        1366             8.29063              7.5772             0.01443
        1367             8.13734             7.57761           0.0144252
        1368             7.77143             7.57775           0.0144154
        1369             7.65639             7.57781            0.014405
        1370              8.0339             7.57814           0.0143983
        1371             7.75973             7.57827           0.0143884
        1372             7.60418             7.57829           0.0143779
        1373              8.0736             7.57865            0.014372
        1374             8.08315             7.57902           0.0143662
        1375             8.28958             7.57953           0.0143651
        1376              8.5599             7.58025           0.0143723
        1377             8.38339             7.58083           0.0143737
        1378               8.458             7.58147           0.0143773
        1379             7.86233             7.58167           0.0143683
        1380             7.86105             7.58187           0.0143594
        1381             7.67107             7.58194           0.0143491
        1382             8.06208             7.58229           0.0143429
        1383             7.80246             7.58244           0.0143334
        1384             7.81761             7.58261           0.0143241
        1385             7.45266             7.58252           0.0143141
        1386             7.41114              7.5824           0.0143043
        1387             6.94883             7.58194           0.0143012
        1388             7.02026             7.58154           0.0142967
        1389             7.36987             7.58138           0.0142872
        1390             7.26058             7.58115           0.0142788
        1391             7.22596              7.5809           0.0142708
        1392             7.29937             7.58069            0.014262
        1393             6.60724                7.58           0.0142688
        1394             6.80401             7.57944           0.0142695
        1395             6.79016             7.57887           0.0142704
        1396             7.09108             7.57852           0.0142645
        1397             7.03766             7.57814           0.0142595
        1398             7.06717             7.57777            0.014254
        1399             7.08064             7.57742           0.0142483
        1400             7.07818             7.57706           0.0142425
        1401             6.90801             7.57658           0.0142404
        1402             6.69879             7.57596            0.014244
        1403             6.67538             7.57531           0.0142483
        1404             6.82128             7.57478           0.0142483
        1405             6.89547             7.57429           0.0142463
        1406              7.0004             7.57388            0.014242
        1407             7.03558              7.5735            0.014237
        1408              6.9857             7.57308           0.0142331
        1409             7.06455             7.57272           0.0142275
        1410             6.95634             7.57229           0.0142241
        1411             7.18746             7.57201           0.0142167
        1412             7.30746             7.57183           0.0142078
        1413             7.21632             7.57158              0.0142
        1414              7.2148             7.57132           0.0141922
        1415             7.47932             7.57126           0.0141823
        1416              7.6747             7.57133           0.0141725
        1417             7.13833             7.57103           0.0141658
        1418             7.51965             7.57099           0.0141559
        1419             7.31537             7.57081            0.014147
        1420             7.37733             7.57067           0.0141377
        1421             7.53326             7.57065           0.0141278
        1422             7.81991             7.57082            0.014119
        1423             7.83839             7.57101           0.0141103
        1424             7.80303             7.57117           0.0141013
        1425             7.49341             7.57112           0.0140915
        1426             7.60472             7.57114           0.0140817
        1427             7.22796              7.5709           0.0140738
        1428              7.4322              7.5708           0.0140643
        1429             7.15072             7.57051           0.0140576
        1430             7.09778             7.57018           0.0140516
        1431              7.2241             7.56994           0.0140439
        1432             7.24322             7.56971           0.0140359
        1433             6.72625             7.56912           0.0140385
        1434             6.68524              7.5685           0.0140422
        1435             6.73611             7.56792           0.0140444
        1436             6.63277             7.56727           0.0140497
        1437             6.64468             7.56663           0.0140546
        1438             6.79265             7.56609           0.0140551
        1439             6.87398             7.56561           0.0140536
        1440             6.75264             7.56505           0.0140551
        1441             7.31479             7.56487           0.0140465
        1442             7.72125             7.56498           0.0140371
        1443             7.25478             7.56477           0.0140291
        1444             6.85126             7.56427            0.014028
        1445             6.85246             7.56378            0.014027
        1446             7.16037              7.5635           0.0140201
        1447             7.08613             7.56317           0.0140142
        1448             7.44613             7.56309           0.0140048
        1449             7.93908             7.56335           0.0139975
        1450             7.77675              7.5635           0.0139887
        1451             7.39271             7.56338           0.0139795
        1452             7.25374             7.56317           0.0139715
        1453             7.33666             7.56301           0.0139628
        1454              7.4053              7.5629           0.0139536
        1455             7.45563             7.56283           0.0139442
        1456             7.25203             7.56261           0.0139362
        1457             7.15983             7.56234           0.0139294
        1458             7.55328             7.56233           0.0139199
        1459              7.1999             7.56208           0.0139125
        1460             7.27022             7.56188           0.0139045
        1461             7.23613             7.56166           0.0138967
        1462             7.38868             7.56154           0.0138877
        1463               7.471             7.56148           0.0138784
        1464             8.27208             7.56197           0.0138774
        1465              8.3191             7.56248           0.0138775
        1466             8.26852             7.56296           0.0138764
        1467              8.5211             7.56362           0.0138823
        1468             7.95224             7.56388           0.0138754
        1469             8.23637             7.56434           0.0138735
        1470             8.25383             7.56481            0.013872
        1471             8.54508             7.56548           0.0138785
        1472             8.41541             7.56605           0.0138811
        1473             8.52239              7.5667           0.0138869
        1474             8.25863             7.56717           0.0138854
        1475             8.21786             7.56761            0.013883
        1476             8.40665             7.56818           0.0138852
        1477             8.54183             7.56884           0.0138914
        1478             8.55562             7.56951           0.0138981
        1479             8.77947             7.57033           0.0139127
        1480             8.78999             7.57115           0.0139277
        1481             8.84149             7.57201           0.0139447
        1482             8.76228             7.57281           0.0139584
        1483             8.28473             7.57329           0.0139572
        1484             8.24557             7.57374           0.0139552
        1485             7.82698             7.57391           0.0139468
        1486             7.96107             7.57418           0.0139399
        1487             8.02733             7.57448           0.0139338
        1488             7.88237             7.57469            0.013926
        1489             7.84075             7.57487           0.0139178
        1490             8.07672              7.5752           0.0139125
        1491             8.30536             7.57569           0.0139118
        1492             8.51045             7.57632           0.0139166
        1493             8.31929             7.57682           0.0139162
        1494             8.75551             7.57761           0.0139292
        1495             8.32346              7.5781           0.0139288
        1496             8.11393             7.57846           0.0139241
        1497              8.2604             7.57892           0.0139223
        1498             7.59587             7.57893            0.013913
        1499             7.47306             7.57886           0.0139039
        1500              7.0072             7.57848           0.0138998
        1501             7.12678             7.57818           0.0138938
        1502             7.29626             7.57799           0.0138858
        1503             7.59597               7.578           0.0138766
        1504             7.83743             7.57817           0.0138684
        1505             8.37005              7.5787           0.0138692
        1506               8.345             7.57921           0.0138693
        1507             8.35525             7.57972           0.0138697
        1508             7.95923             7.57998           0.0138628
        1509             8.04275             7.58028            0.013857
        1510             8.03121             7.58058            0.013851
        1511              8.0346             7.58088           0.0138451
        1512             8.02818             7.58118           0.0138391
        1513             8.06692              7.5815           0.0138337
        1514             7.86534             7.58169           0.0138258
        1515             7.63164             7.58172           0.0138167
        1516             7.65108             7.58176           0.0138077
        1517             8.32814             7.58226           0.0138074
        1518             7.84424             7.58243           0.0137993
        1519             8.02026             7.58272           0.0137933
        1520             8.13994             7.58308           0.0137891
        1521             7.60278              7.5831             0.01378
        1522             7.34378             7.58294           0.0137718
        1523             7.76454             7.58306           0.0137633
        1524             7.59373             7.58307           0.0137543
        1525             7.57685             7.58306           0.0137453
        1526             7.45527             7.58298           0.0137365
        1527             7.20068             7.58273           0.0137298
        1528             6.99335             7.58234           0.0137262
        1529             7.13738             7.58205           0.0137203
        1530             7.29348             7.58186           0.0137127
        1531             7.23836             7.58164           0.0137055
        1532             7.31076             7.58146           0.0136977
        1533             7.72957             7.58156           0.0136891
        1534             7.29295             7.58137           0.0136815
        1535             7.33569             7.58121           0.0136735
        1536             7.47747             7.58114           0.0136648
        1537             7.21629              7.5809            0.013658
        1538             7.61861             7.58093           0.0136491
        1539             7.69963             7.58101           0.0136405
        1540             8.33251             7.58149           0.0136403
        1541             9.12175             7.58249           0.0136681
        1542             8.60806             7.58316           0.0136754
        1543             8.72116              7.5839           0.0136864
        1544             8.13218             7.58425           0.0136821
        1545             7.81301              7.5844           0.0136741
        1546             7.57852              7.5844           0.0136652
        1547             7.83836             7.58456           0.0136574
        1548             7.60928             7.58458           0.0136486
        1549             7.40794             7.58446           0.0136402
        1550             7.45167             7.58438           0.0136317
        1551             7.63383             7.58441           0.0136229
        1552             7.42136              7.5843           0.0136146
        1553             7.37608             7.58417           0.0136065
        1554               7.085             7.58385           0.0136015
        1555             7.21969             7.58361           0.0135948
        1556             7.84501             7.58378           0.0135871
        1557             7.49204             7.58372           0.0135785
        1558             7.62946             7.58375           0.0135698
        1559              7.3529              7.5836           0.0135619
        1560             6.71375             7.58305           0.0135647
        1561             6.82222             7.58256           0.0135647
        1562             6.83192             7.58208           0.0135645
        1563             6.98645              7.5817           0.0135612
        1564             7.02739             7.58134           0.0135572
        1565             7.25343             7.58113           0.0135501
        1566             7.41587             7.58103           0.0135419
        1567             7.75116             7.58114           0.0135337
        1568             7.52549              7.5811           0.0135251
        1569             7.68261             7.58117           0.0135166
        1570             7.23994             7.58095           0.0135098
        1571             7.12894             7.58066           0.0135042
        1572             7.02557             7.58031           0.0135003
        1573             7.24363             7.58009           0.0134934
        1574             7.28705             7.57991           0.0134861
        1575             7.15486             7.57964           0.0134802
        1576             7.21564             7.57941           0.0134736
        1577             7.34631             7.57926           0.0134659
        1578             7.32311              7.5791           0.0134584
        1579             7.47402             7.57903             0.01345
        1580             7.66237             7.57908           0.0134416
        1581             7.62745             7.57911           0.0134331
        1582             7.59748             7.57912           0.0134246
        1583               7.515             7.57908           0.0134162
        1584             7.45625             7.57901            0.013408
        1585             7.25463              7.5788           0.0134011
        1586             7.22588             7.57858           0.0133945
        1587             7.21207             7.57835            0.013388
        1588             7.24842             7.57814           0.0133812
        1589             7.52053              7.5781           0.0133728
        1590              7.3897             7.57799           0.0133649
        1591             7.23575             7.57777           0.0133583
        1592             7.42101             7.57767           0.0133503
        1593             7.08743             7.57736           0.0133454
        1594             7.08253             7.57705           0.0133407
        1595             6.89296             7.57662           0.0133392
        1596              7.2712             7.57643           0.0133322
        1597             7.57325             7.57643           0.0133238
        1598             7.61866             7.57646           0.0133155
        1599             7.21858             7.57623           0.0133091
        1600             7.16461             7.57598           0.0133033
        1601              6.6955             7.57543           0.0133063
        1602             6.68667             7.57487           0.0133096
        1603             6.72416             7.57434           0.0133118
        1604             6.68202             7.57378           0.0133152
        1605             6.50601             7.57312           0.0133235
        1606             6.18855             7.57226            0.013343
        1607             6.63405             7.57167           0.0133475
        1608             6.97734              7.5713           0.0133443
        1609             6.91029             7.57089           0.0133423
        1610             6.83847             7.57044           0.0133418
        1611             6.89539             7.57002           0.0133401
        1612             6.95099             7.56964           0.0133374
        1613              6.9593             7.56926           0.0133345
        1614             6.98284             7.56889           0.0133311
        1615              6.7897             7.56841           0.0133316
        1616             7.37301             7.56829           0.0133239
        1617              7.2657              7.5681            0.013317
        1618             7.30527             7.56794           0.0133098
        1619             7.24133             7.56774           0.0133031
        1620             7.40299             7.56764           0.0132952
        1621             7.23333             7.56743           0.0132886
        1622             7.41462             7.56734           0.0132808
        1623             7.32686             7.56719           0.0132734
        1624             7.27018             7.56701           0.0132665
        1625             7.36461             7.56688           0.0132589
        1626             6.99652             7.56653           0.0132554
        1627             7.34006             7.56639            0.013248
        1628             7.63604             7.56643           0.0132399
        1629             7.67168              7.5665            0.013232
        1630             7.24089              7.5663           0.0132253
        1631              7.1695             7.56606           0.0132195
        1632             7.56255             7.56605           0.0132114
        1633             7.57715             7.56606           0.0132033
        1634             7.54039             7.56604           0.0131952
        1635             7.74184             7.56615           0.0131876
        1636             8.13228              7.5665           0.0131841
        1637               7.615             7.56653            0.013176
        1638             8.19333             7.56691           0.0131736
        1639             8.37864             7.56741           0.0131748
        1640             8.41746             7.56792            0.013177
        1641             8.81859             7.56869            0.013191
        1642             8.86715             7.56948           0.0132066
        1643             9.24152             7.57049           0.0132377
        1644             8.85046             7.57127           0.0132526
        1645             9.05832             7.57218           0.0132753
        1646             9.13237             7.57312            0.013301
        1647             8.97363             7.57398           0.0133201
        1648             9.15029             7.57493           0.0133463
        1649             9.14852             7.57589           0.0133723
        1650             9.17745             7.57686           0.0133994
        1651             9.02572             7.57773             0.01342
        1652             8.58571             7.57834           0.0134257
        1653             8.93707             7.57917           0.0134427
        1654             8.56177             7.57976           0.0134477
        1655             8.76683             7.58048           0.0134587
        1656             9.03607             7.58136           0.0134793
        1657             8.94446             7.58218           0.0134962
        1658             8.74622             7.58288           0.0135063
        1659             8.56499             7.58347           0.0135111
        1660             8.45515               7.584           0.0135132
        1661             8.64909             7.58464           0.0135203
        1662             8.57916             7.58524           0.0135254
        1663             8.77957             7.58596           0.0135363
        1664             8.83654             7.58671            0.013549
        1665             8.83693             7.58746           0.0135617
