#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         467            -7.47535            -7.55214          0.00540852
         468            -7.45385            -7.55193          0.00540104
         469            -7.48141            -7.55178          0.00539162
         470            -7.57231            -7.55182          0.00538032
         471            -7.59442            -7.55191          0.00536966
         472            -7.51774            -7.55184          0.00535877
         473            -7.58789            -7.55192          0.00534799
         474             -7.5847            -7.55199          0.00533715
         475            -7.64464            -7.55218          0.00532948
         476            -7.66978            -7.55243            0.005324
         477             -7.6331             -7.5526          0.00531553
         478            -7.65755            -7.55282          0.00530894
         479            -7.65584            -7.55303          0.00530221
         480            -7.63225             -7.5532          0.00529373
         481            -7.59786            -7.55329          0.00528354
         482            -7.63117            -7.55345          0.00527505
         483            -7.63684            -7.55363          0.00526695
         484            -7.70933            -7.55395          0.00526589
         485            -7.64392            -7.55413          0.00525829
         486             -7.7516            -7.55454          0.00526315
         487             -7.7568            -7.55495           0.0052687
         488            -7.79342            -7.55544          0.00528052
         489            -7.83379            -7.55601          0.00530031
         490            -7.75957            -7.55643          0.00530575
         491            -7.80014            -7.55692          0.00531811
         492            -7.75499            -7.55733          0.00532252
         493            -7.74124             -7.5577          0.00532478
         494            -7.75878            -7.55811          0.00532953
         495            -7.70445             -7.5584          0.00532696
         496            -7.72575            -7.55874          0.00532689
         497            -7.74296            -7.55911          0.00532906
         498            -7.70161             -7.5594          0.00532603
         499            -7.70244            -7.55968          0.00532307
         500            -7.61087            -7.55979          0.00531341
         501            -7.56133            -7.55979           0.0053028
         502            -7.50216            -7.55967          0.00529348
         503            -7.48877            -7.55953          0.00528483
         504            -7.49427             -7.5594          0.00527593
         505             -7.5176            -7.55932          0.00526614
         506            -7.51361            -7.55923           0.0052565
         507            -7.54807            -7.55921          0.00524618
         508            -7.48977            -7.55907          0.00523763
         509            -7.53635            -7.55903          0.00522753
         510            -7.50629            -7.55892          0.00521831
         511            -7.52551            -7.55886           0.0052085
         512            -7.57023            -7.55888          0.00519838
         513            -7.52915            -7.55882          0.00518857
         514            -7.53667            -7.55878          0.00517865
         515            -7.62722            -7.55891           0.0051703
         516            -7.62256            -7.55904          0.00516175
         517            -7.62642            -7.55917          0.00515341
         518            -7.70422            -7.55945          0.00515107
         519            -7.68145            -7.55968           0.0051465
         520            -7.68423            -7.55992          0.00514218
         521            -7.65642            -7.56011          0.00513564
         522            -7.64533            -7.56027           0.0051284
         523            -7.62134            -7.56039          0.00511992
         524            -7.57252            -7.56041           0.0051102
         525            -7.55389             -7.5604          0.00510049
         526            -7.67005            -7.56061          0.00509505
         527            -7.57521            -7.56063          0.00508545
         528             -7.5017            -7.56052          0.00507705
         529            -7.52982            -7.56046          0.00506778
         530            -7.47955            -7.56031          0.00506052
         531            -7.41553            -7.56004          0.00505833
         532            -7.43503             -7.5598          0.00505427
         533            -7.53762            -7.55976          0.00504496
         534            -7.52232            -7.55969            0.005036
         535            -7.59656            -7.55976          0.00502706
         536            -7.62393            -7.55988          0.00501911
         537            -7.54036            -7.55984          0.00500989
         538            -7.47255            -7.55968          0.00500321
         539            -7.54462            -7.55965            0.004994
         540            -7.51551            -7.55957          0.00498542
         541            -7.50853            -7.55948           0.0049771
         542            -7.52844            -7.55942          0.00496825
         543            -7.49786            -7.55931          0.00496039
         544            -7.48634            -7.55917          0.00495309
         545            -7.43294            -7.55894          0.00494941
         546            -7.49476            -7.55882          0.00494174
         547             -7.5298            -7.55877          0.00493299
         548            -7.55557            -7.55876          0.00492399
         549            -7.59316            -7.55883          0.00491542
         550            -7.58241            -7.55887          0.00490667
         551            -7.54479            -7.55884          0.00489784
         552            -7.49694            -7.55873          0.00489025
         553            -7.55392            -7.55872          0.00488141
         554            -7.51806            -7.55865          0.00487315
         555            -7.49539            -7.55854           0.0048657
         556            -7.51255            -7.55845          0.00485766
         557            -7.58645             -7.5585          0.00484919
         558            -7.60038            -7.55858          0.00484108
         559            -7.60962            -7.55867          0.00483329
         560            -7.58587            -7.55872           0.0048249
         561            -7.61821            -7.55882          0.00481746
         562            -7.59442            -7.55889          0.00480931
         563              -7.598            -7.55896          0.00480127
         564            -7.56427            -7.55897          0.00479276
         565            -7.47712            -7.55882          0.00478647
         566            -7.55907            -7.55882          0.00477801
         567               -7.59            -7.55888           0.0047699
         568            -7.56868            -7.55889          0.00476154
