#       RW:                  X:                  Y:                  Z:
        408       5.17532670606       1.78977013617      -1.39444834843
        409      -7.86551157213        6.7619005397       2.58367587919
        410       1.79803036922       6.23922116525       5.43803792862
        411      -3.64635182537      -9.84523843721      -9.26193988572
        412        9.2276060619       7.42123706233     -0.105281278275
        413      -4.85418777648      -11.3733339808       3.96181592316
        414      -3.80882888514       -2.0030100949       7.28251231293
        415     -0.300468682083     0.0940725920754       1.03824896947
        416      -9.60526162553       5.53395200913       8.55406294981
        417       1.21016193395       2.83343699238       2.51117512302
        418      -1.35093609163       0.50812927593       5.01460424873
        419      -8.96828702198       3.69441862854      -5.23956379303
        420      -1.67553951645       2.96767962597       5.34425228572
        421      -10.9241270064      -3.94564683852       9.04909543229
        422       7.69646038625      0.766583415141     -0.751771625227
        423      -9.46398855512      -9.05271190172       3.85481251992
        424      -2.22345291321       8.73234512033       2.04751153364
        425      -3.67700127536     -0.633549162327       6.79789851029
        426       3.78799724818      -6.49338162343       2.52242063719
        427      -4.44879430694       2.28943208995       6.47855026041
        428       7.48025958269      -4.59180721148      0.321626258219
        429       -6.0514408849      -5.33949790833       8.53576462842
        430       3.96182633693      -3.31607299588       3.24909219575
        431      -10.4611307161       -1.5954302847       6.24043234568
        432       5.14005204087      -11.0848803899       6.74144669087
        433      -7.40547338184      -11.1738875446      -18.0648884236
        434      -12.5469614078      -7.52593708441       3.84828333006
        435      -1.81668700027       6.76336598783      -8.36701883555
        436       2.26458243004      0.458118325806      -1.97210836401
        437       12.1938993532       12.7839011692      -6.91152643162
        438      -3.09366999751       -5.6090895836      -2.92908265413
        439     0.0182544888646     -0.524375183676     -0.347912516924
        440       6.42621968618       2.93259554724      -5.53554762275
        441      -0.26438606473      -12.3977631978       2.22188014954
        442      -10.0625093952       7.05790025582      0.509054481322
        443       5.67798529063      0.693938873503       11.6041393519
        444      -6.23245292399       -3.2245548451      -8.49880341621
        445     -0.453714585416       1.68790553151       7.59573510198
        446       10.0889027771      -1.59375837097      -4.70635418685
        447       1.24702103326       3.76211183455        3.1006510114
        448       2.39339727619      -6.86206661673      -4.45372778348
        449       5.06799045267      -9.22872632411      -8.40680464887
        450       13.6449590218      -4.33461113304       2.97978716297
        451       7.43264530048      -6.77440502396      -1.75960820146
        452     -0.063560856876     -0.616086513334       3.94491143433
        453      -3.40579325404      -4.13876796059       4.99604987199
        454       3.19875373415     -0.718694457616      -1.38052699647
        455       4.83709078705       -7.1533734044       7.97901505292
        456      -7.67482278294       8.60471593693     -0.854065499622
        457     -0.863049628658      -1.19629843954      -8.55190140462
        458      -7.62624886804       6.47226925086      -1.97814963506
        459      -3.98040117012       9.68950897119      0.686187023125
        460      -0.27998180937       -5.0969429699        1.0557536883
        461       1.47877433208       3.42944280168      -5.89396868583
        462       3.33106976315       1.70506204801       1.20097274094
        463      -2.17602764593      -1.22589475412      -1.10978422711
        464      0.559041387295      -7.58259002299       -8.4201228115
        465     -0.363181922157     -0.131877337324      -5.52219341046
        466     -0.404303023079      0.912616665993       4.01105399515
        467      -3.84314335236      -3.54176255037       8.21018008739
        468        9.6940440519      -1.77243545576       5.35191301436
        469       1.37938153341      -3.39184820706       3.44853065723
        470       3.28239905829      -6.12798037496       7.96922226729
        471       -6.4028975782       2.50314301845       10.4755583795
        472      -7.29335777667       2.79073747555      -3.34992709147
        473        3.6006346245       4.96404150918      -1.50616366621
        474      0.526346527374      -2.01326859383      0.265773879474
        475      0.833863063242      -6.44949446741      -6.96664240399
        476      -3.03964172072     0.0781636089756      -1.49882375087
        477       1.79407385861      0.293123134657     -0.919238077156
        478       4.35220665695      -1.67679878056       11.9619272424
        479      -4.68247671245     -0.343875724757      -5.75725787608
        480       3.43856031362       -10.417246842      -4.02784604394
