#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         593            -5.45323            -5.56426           0.0149285
         594            -5.45915            -5.56408           0.0149044
         595            -5.46539            -5.56391           0.0148803
         596            -5.47117            -5.56376           0.0148561
         597            -5.47693            -5.56361            0.014832
         598            -5.48236            -5.56348           0.0148078
         599            -5.48802            -5.56335           0.0147836
         600            -5.49377            -5.56323           0.0147594
         601             -5.4994            -5.56313           0.0147352
         602            -5.50492            -5.56303           0.0147111
         603            -5.51074            -5.56294           0.0146869
         604            -5.51563            -5.56287           0.0146628
         605            -5.52019             -5.5628           0.0146388
         606            -5.52453            -5.56273           0.0146147
         607             -5.5291            -5.56268           0.0145908
         608            -5.53312            -5.56263           0.0145669
         609            -5.53764            -5.56259            0.014543
         610            -5.54128            -5.56255           0.0145192
         611            -5.54419            -5.56252           0.0144955
         612            -5.54712             -5.5625           0.0144718
         613            -5.54961            -5.56248           0.0144482
         614            -5.55166            -5.56246           0.0144247
         615            -5.55387            -5.56244           0.0144012
         616            -5.55596            -5.56243           0.0143779
         617            -5.55762            -5.56243           0.0143546
